corpus,name,nodes,positive_nodes,zero_fraction,positive_mean,positive_variance,variance_ratio_to_ztp,fraction_degree_1,fraction_degree_2,fraction_degree_3,max_degree,poisson_lambda,poisson_ks,poisson_bootstrap_p,poisson_aic,geometric_aic,negative_binomial_aic,cmp_aic,cmp_nu,cmp_at_bound,aic_winner,delta_aic_poisson_cmp,delta_aic_poisson_cmp_per_positive_node,ordinary_poisson_aic_all,zero_inflated_poisson_aic_all,zip_lambda,zip_pi,zip_at_zero_boundary,zip_ks,zip_bootstrap_p,hurdle_poisson_aic_all,hurdle_geometric_aic_all,hurdle_negative_binomial_aic_all,hurdle_cmp_aic_all,mixed_model_aic_winner,delta_aic_zip_hurdle_cmp,delta_aic_zip_best_full_model,delta_aic_hurdle_poisson_cmp,schema
Matched AI Lean root values,pair_8a465ac4,670,543,0.18955223880597014,2.007366482504604,0.01099545869241544,0.009188412354203174,0.001841620626151013,0.988950276243094,0.009208103130755065,3,1.6035036584921358,0.40202120338631336,0.005,1232.435172335644,1513.0461746886515,1234.4352491339607,75.40442781738966,27.037075331695227,False,cmp,1157.0307445182543,2.13081168419568,1883.4491936264344,1885.4491936264344,1.626865671641791,0.0,True,0.32525160519920415,0.005,1885.1030655228237,2165.7140678758315,1887.1031423211405,728.0723210045694,hurdle_cmp,1157.376872621865,1157.376872621865,1157.0307445182543,shared binary core
Matched human Lean root values,pair_8d6d2aa2,2547,2383,0.06438947781703966,2.0037767519932856,0.005441044579127329,0.004564342449320693,0.000839278220730172,0.9945446915652539,0.004616030214015947,3,1.5986914924455453,0.4042459813270061,0.005,5389.185697611579,6621.538610986649,5391.234696838391,176.5816842400236,30.706120431324642,False,cmp,5212.604013371555,2.187412510856716,6874.97356489434,6876.97356489434,1.8747546132705144,0.0,True,0.3757913770060058,0.005,6608.031638977991,7840.384552353061,6610.080638204803,1395.4276256064356,hurdle_cmp,5481.545939287904,5481.545939287904,5212.604013371555,all normalized constructors
Matched human Lean root values,pair_8d6d2aa2,2547,2383,0.06438947781703966,2.0037767519932856,0.005441044579127329,0.004564342449320693,0.000839278220730172,0.9945446915652539,0.004616030214015947,3,1.5986914924455453,0.4042459813270061,0.005,5389.185697611579,6621.538610986649,5391.234696838391,176.5816842400236,30.706120431324642,False,cmp,5212.604013371555,2.187412510856716,6874.97356489434,6876.97356489434,1.8747546132705144,0.0,True,0.3757913770060058,0.005,6608.031638977991,7840.384552353061,6610.080638204803,1395.4276256064356,hurdle_cmp,5481.545939287904,5481.545939287904,5212.604013371555,shared binary core
Matched AI Lean root values,pair_8d6d2aa2,1913,1769,0.07527443805541036,1.9994347088750706,0.0016955538207320917,0.0014290069086293849,0.0011305822498586771,0.998304126625212,0.0005652911249293386,3,1.5928654287502233,0.4054386978749846,0.005,3991.852492694661,4905.322872555576,3994.161757544286,52.091338991653174,35.16886473900274,False,cmp,3939.761153703008,2.2271120145296823,5180.054962056961,5182.054962056961,1.8489283847360167,0.0,True,0.3721178052001293,0.005,5015.67529555786,5929.145675418776,5017.984560407485,1075.9141418548522,hurdle_cmp,4106.140820202108,4106.140820202108,3939.761153703008,all normalized constructors
Matched AI Lean root values,pair_8d6d2aa2,1913,1769,0.07527443805541036,1.9994347088750706,0.0016955538207320917,0.0014290069086293849,0.0011305822498586771,0.998304126625212,0.0005652911249293386,3,1.5928654287502233,0.4054386978749846,0.005,3991.852492694661,4905.322872555576,3994.161757544286,52.091338991653174,35.16886473900274,False,cmp,3939.761153703008,2.2271120145296823,5180.054962056961,5182.054962056961,1.8489283847360167,0.0,True,0.3721178052001293,0.005,5015.67529555786,5929.145675418776,5017.984560407485,1075.9141418548522,hurdle_cmp,4106.140820202108,4106.140820202108,3939.761153703008,shared binary core
Matched human Lean root values,pair_8e82b67b,1274,1091,0.14364207221350078,1.999083409715857,0.0009157501463940029,0.0007720832399851292,0.0009165902841429881,0.999083409715857,0.0,2,1.5923938037365477,0.4057730156951622,0.005,2461.9974568539546,3025.5075430971924,2464.08182512319,19.98878310120199,371.845872377997,False,cmp,2442.0086737527527,2.238321424154677,3529.9539946574328,3531.9539946574328,1.7119309262166404,0.0,True,0.34512233804480913,0.005,3512.5509542908467,4076.061040534085,3514.6353225600824,1070.5422805380942,hurdle_cmp,2461.4117141193383,2461.4117141193383,2442.0086737527527,all normalized constructors
Matched human Lean root values,pair_8e82b67b,1274,1091,0.14364207221350078,1.999083409715857,0.0009157501463940029,0.0007720832399851292,0.0009165902841429881,0.999083409715857,0.0,2,1.5923938037365477,0.4057730156951622,0.005,2461.9974568539546,3025.5075430971924,2464.08182512319,19.98878310120199,371.845872377997,False,cmp,2442.0086737527527,2.238321424154677,3529.9539946574328,3531.9539946574328,1.7119309262166404,0.0,True,0.34512233804480913,0.005,3512.5509542908467,4076.061040534085,3514.6353225600824,1070.5422805380942,hurdle_cmp,2461.4117141193383,2461.4117141193383,2442.0086737527527,shared binary core
Matched AI Lean root values,pair_8e82b67b,2402,2161,0.1003330557868443,2.001388246182323,0.002311816409742263,0.0019442991218472476,0.00046274872744099955,0.997686256362795,0.0018509949097639982,3,1.595487377254098,0.40543812020078,0.005,4880.1482724748685,5997.721030918505,4882.181173766672,79.68133176583797,34.4438535453352,False,cmp,4800.4669407090305,2.221409967935692,6568.029613647968,6570.029613647968,1.8005828476269776,0.0,True,0.36191411464616086,0.005,6447.35947839183,7564.932236835466,6449.392379683633,1646.8925376827992,hurdle_cmp,4923.137075965169,4923.137075965169,4800.4669407090305,all normalized constructors
Matched AI Lean root values,pair_8e82b67b,2402,2161,0.1003330557868443,2.001388246182323,0.002311816409742263,0.0019442991218472476,0.00046274872744099955,0.997686256362795,0.0018509949097639982,3,1.595487377254098,0.40543812020078,0.005,4880.1482724748685,5997.721030918505,4882.181173766672,79.68133176583797,34.4438535453352,False,cmp,4800.4669407090305,2.221409967935692,6568.029613647968,6570.029613647968,1.8005828476269776,0.0,True,0.36191411464616086,0.005,6447.35947839183,7564.932236835466,6449.392379683633,1646.8925376827992,hurdle_cmp,4923.137075965169,4923.137075965169,4800.4669407090305,shared binary core
Matched human Lean root values,pair_915d7da0,2808,2562,0.0876068376068376,1.9988290398126465,0.0011695890395932624,0.0009863691485953246,0.00117096018735363,0.9988290398126464,0.0,2,1.5920522836230444,0.40560579600224456,0.005,5778.525431444938,7101.211665825615,5780.530318734869,50.49607291072607,365.4251955251084,False,cmp,5728.0293585342115,2.235764776945438,7637.342513328636,7639.342513328636,1.8237179487179487,0.0,True,0.3671419482377165,0.005,7448.284640716451,8770.970875097128,7450.289528006382,1720.2552821822387,hurdle_cmp,5919.087231146397,5919.087231146397,5728.0293585342115,all normalized constructors
Matched human Lean root values,pair_915d7da0,2808,2562,0.0876068376068376,1.9988290398126465,0.0011695890395932624,0.0009863691485953246,0.00117096018735363,0.9988290398126464,0.0,2,1.5920522836230444,0.40560579600224456,0.005,5778.525431444938,7101.211665825615,5780.530318734869,50.49607291072607,365.4251955251084,False,cmp,5728.0293585342115,2.235764776945438,7637.342513328636,7639.342513328636,1.8237179487179487,0.0,True,0.3671419482377165,0.005,7448.284640716451,8770.970875097128,7450.289528006382,1720.2552821822387,hurdle_cmp,5919.087231146397,5919.087231146397,5728.0293585342115,shared binary core
Matched AI Lean root values,pair_915d7da0,3233,2977,0.07918342097123415,2.0,0.0013436345314074571,0.0011317213781970724,0.0006718172657037286,0.9986563654685925,0.0006718172657037286,3,1.5936242600400345,0.4057039226942576,0.005,6717.432216037649,8255.996626107828,6719.8369085334725,70.43881658223108,36.028672994657285,False,cmp,6646.993399455418,2.232782465386435,8766.967061557109,8768.967061557109,1.8416331580575318,0.0,True,0.3707623785411321,0.005,8509.029999748831,10047.59440981901,8511.434692244655,1862.036600293413,hurdle_cmp,6906.930461263695,6906.930461263695,6646.993399455418,all normalized constructors
Matched AI Lean root values,pair_915d7da0,3233,2977,0.07918342097123415,2.0,0.0013436345314074571,0.0011317213781970724,0.0006718172657037286,0.9986563654685925,0.0006718172657037286,3,1.5936242600400345,0.4057039226942576,0.005,6717.432216037649,8255.996626107828,6719.8369085334725,70.43881658223108,36.028672994657285,False,cmp,6646.993399455418,2.232782465386435,8766.967061557109,8768.967061557109,1.8416331580575318,0.0,True,0.3707623785411321,0.005,8509.029999748831,10047.59440981901,8511.434692244655,1862.036600293413,hurdle_cmp,6906.930461263695,6906.930461263695,6646.993399455418,shared binary core
Matched human Lean root values,pair_919a0d3c,102,78,0.23529411764705882,2.0,0.0,0.0,0.0,1.0,0.0,2,1.5936242600400345,0.40637573995996135,0.005,177.90769490668686,218.26192033470292,179.9077484826551,3.999999999985448,438.76831545157063,False,cmp,173.9076949067014,2.2295858321371975,289.5674036501885,291.2089879964004,1.5936242600400345,0.04029337212307636,False,0.31075791879291154,0.005,291.2089879964004,331.5632134244165,293.20904157236873,117.30129308969904,hurdle_cmp,173.90769490670138,173.90769490670138,173.90769490670138,all normalized constructors
Matched human Lean root values,pair_919a0d3c,102,78,0.23529411764705882,2.0,0.0,0.0,0.0,1.0,0.0,2,1.5936242600400345,0.40637573995996135,0.005,177.90769490668686,218.26192033470292,179.9077484826551,3.999999999985448,438.76831545157063,False,cmp,173.9076949067014,2.2295858321371975,289.5674036501885,291.2089879964004,1.5936242600400345,0.04029337212307636,False,0.31075791879291154,0.005,291.2089879964004,331.5632134244165,293.20904157236873,117.30129308969904,hurdle_cmp,173.90769490670138,173.90769490670138,173.90769490670138,shared binary core
Matched AI Lean root values,pair_919a0d3c,96,74,0.22916666666666666,2.0,0.0,0.0,0.0,1.0,0.0,2,1.5936242600400345,0.40637573995996135,0.005,168.88678747557472,207.1715654457438,170.88724241860223,3.999999999985448,438.7842771902785,False,cmp,164.88678747558927,2.2281998307512065,272.45801436317333,274.23413849541623,1.5936242600400345,0.03260341516893434,False,0.31324796621913686,0.005,274.23413849541623,312.51891646558533,276.23459343844377,109.34735101982699,hurdle_cmp,164.88678747558924,164.88678747558924,164.88678747558924,all normalized constructors
Matched AI Lean root values,pair_919a0d3c,96,74,0.22916666666666666,2.0,0.0,0.0,0.0,1.0,0.0,2,1.5936242600400345,0.40637573995996135,0.005,168.88678747557472,207.1715654457438,170.88724241860223,3.999999999985448,438.7842771902785,False,cmp,164.88678747558927,2.2281998307512065,272.45801436317333,274.23413849541623,1.5936242600400345,0.03260341516893434,False,0.31324796621913686,0.005,274.23413849541623,312.51891646558533,276.23459343844377,109.34735101982699,hurdle_cmp,164.88678747558924,164.88678747558924,164.88678747558924,shared binary core
Matched human Lean root values,pair_92daf189,5175,4877,0.05758454106280193,2.0028706171826944,0.003682553077597351,0.003092197147978409,0.0004100881689563256,0.996309206479393,0.003280705351650605,3,1.5974761479983703,0.40498438101536366,0.005,11020.042271210861,13543.303253892156,11022.050813770105,254.16034324129578,33.323224621434086,False,cmp,10765.881927969565,2.2074804035205178,13920.659043070264,13922.659043070264,1.887536231884058,0.0,True,0.3793303902426198,0.005,13301.825540540234,15825.08652322153,13303.834083099478,2535.9436125706693,hurdle_cmp,11386.715430499595,11386.715430499595,10765.881927969565,all normalized constructors
Matched human Lean root values,pair_92daf189,5175,4877,0.05758454106280193,2.0028706171826944,0.003682553077597351,0.003092197147978409,0.0004100881689563256,0.996309206479393,0.003280705351650605,3,1.5974761479983703,0.40498438101536366,0.005,11020.042271210861,13543.303253892156,11022.050813770105,254.16034324129578,33.323224621434086,False,cmp,10765.881927969565,2.2074804035205178,13920.659043070264,13922.659043070264,1.887536231884058,0.0,True,0.3793303902426198,0.005,13301.825540540234,15825.08652322153,13303.834083099478,2535.9436125706693,hurdle_cmp,11386.715430499595,11386.715430499595,10765.881927969565,shared binary core
Matched AI Lean root values,pair_92daf189,5865,5585,0.04774083546462063,2.0010743061772605,0.0017893561616716984,0.0015054042256334266,0.00035810205908683976,0.9982094897045658,0.001432408236347359,3,1.5950661022153643,0.40565010190280504,0.005,12606.64965148186,15495.222558687481,12608.831325363988,160.4952258351841,35.71083851993852,False,cmp,12446.154425646675,2.2284967637684288,15699.44645684123,15701.44645684123,1.905541346973572,0.0,True,0.3840944793914693,0.005,14858.56643377247,17747.139340978094,14860.7481076546,2412.412008125796,hurdle_cmp,13289.034448715433,13289.034448715433,12446.154425646673,all normalized constructors
Matched AI Lean root values,pair_92daf189,5865,5585,0.04774083546462063,2.0010743061772605,0.0017893561616716984,0.0015054042256334266,0.00035810205908683976,0.9982094897045658,0.001432408236347359,3,1.5950661022153643,0.40565010190280504,0.005,12606.64965148186,15495.222558687481,12608.831325363988,160.4952258351841,35.71083851993852,False,cmp,12446.154425646675,2.2284967637684288,15699.44645684123,15701.44645684123,1.905541346973572,0.0,True,0.3840944793914693,0.005,14858.56643377247,17747.139340978094,14860.7481076546,2412.412008125796,hurdle_cmp,13289.034448715433,13289.034448715433,12446.154425646673,shared binary core
Matched human Lean root values,pair_95cc16d3,2544,2344,0.07861635220125786,1.9991467576791808,0.0008525142983610755,0.0007187190461677719,0.0008532423208191126,0.9991467576791809,0.0,2,1.592478852310932,0.4058146630474257,0.005,5287.341771449683,6498.1745226012945,5289.345250499198,36.264160910388455,348.4305972069859,False,cmp,5251.077610539294,2.240220823608914,6895.8930318791545,6897.8930318791545,1.8419811320754718,0.0,True,0.3710603017895188,0.005,6690.459686015931,7901.292437167543,6692.463165065446,1439.3820754766364,hurdle_cmp,5458.510956402518,5458.510956402518,5251.077610539294,all normalized constructors
Matched human Lean root values,pair_95cc16d3,2544,2344,0.07861635220125786,1.9991467576791808,0.0008525142983610755,0.0007187190461677719,0.0008532423208191126,0.9991467576791809,0.0,2,1.592478852310932,0.4058146630474257,0.005,5287.341771449683,6498.1745226012945,5289.345250499198,36.264160910388455,348.4305972069859,False,cmp,5251.077610539294,2.240220823608914,6895.8930318791545,6897.8930318791545,1.8419811320754718,0.0,True,0.3710603017895188,0.005,6690.459686015931,7901.292437167543,6692.463165065446,1439.3820754766364,hurdle_cmp,5458.510956402518,5458.510956402518,5251.077610539294,shared binary core
Matched AI Lean root values,pair_95cc16d3,2885,2679,0.07140381282495667,1.9988801791713326,0.001118566829979096,0.0009432877352941336,0.0011198208286674132,0.9988801791713325,0.0,2,1.5921209455818743,0.4056394127607869,0.005,6042.387103132831,7425.604623124657,6044.3895664304055,50.7641587681137,366.3696669022943,False,cmp,5991.622944364717,2.2365147235403944,7797.526550163183,7799.526550163183,1.856152512998267,0.0,True,0.3738950834437589,0.005,7528.749211068003,8911.96673105983,7530.751674365578,1537.1262667032865,hurdle_cmp,6262.400283459896,6262.400283459896,5991.622944364717,all normalized constructors
Matched AI Lean root values,pair_95cc16d3,2885,2679,0.07140381282495667,1.9988801791713326,0.001118566829979096,0.0009432877352941336,0.0011198208286674132,0.9988801791713325,0.0,2,1.5921209455818743,0.4056394127607869,0.005,6042.387103132831,7425.604623124657,6044.3895664304055,50.7641587681137,366.3696669022943,False,cmp,5991.622944364717,2.2365147235403944,7797.526550163183,7799.526550163183,1.856152512998267,0.0,True,0.3738950834437589,0.005,7528.749211068003,8911.96673105983,7530.751674365578,1537.1262667032865,hurdle_cmp,6262.400283459896,6262.400283459896,5991.622944364717,shared binary core
Matched human Lean root values,pair_95ff000b,8370,8027,0.04097968936678614,2.0006228977201945,0.0011208278947799964,0.0009434223157647885,0.00024915908807773764,0.9988787841036502,0.0008720568082720817,3,1.5944603044537693,0.40591343417834336,0.005,18112.65123969534,22264.49958846485,18114.773717219872,153.80476519081276,37.83270552908257,False,cmp,17958.846474504528,2.2373049052578207,22331.80440597524,22333.80440597524,1.9186379928315411,0.0,True,0.38725720161489985,0.005,20977.948768089314,25129.79711685882,20980.071245613843,3019.102293584785,hurdle_cmp,19314.702112390456,19314.702112390456,17958.846474504528,all normalized constructors
Matched human Lean root values,pair_95ff000b,8370,8027,0.04097968936678614,2.0006228977201945,0.0011208278947799964,0.0009434223157647885,0.00024915908807773764,0.9988787841036502,0.0008720568082720817,3,1.5944603044537693,0.40591343417834336,0.005,18112.65123969534,22264.49958846485,18114.773717219872,153.80476519081276,37.83270552908257,False,cmp,17958.846474504528,2.2373049052578207,22331.80440597524,22333.80440597524,1.9186379928315411,0.0,True,0.38725720161489985,0.005,20977.948768089314,25129.79711685882,20980.071245613843,3019.102293584785,hurdle_cmp,19314.702112390456,19314.702112390456,17958.846474504528,shared binary core
Matched AI Lean root values,pair_95ff000b,7738,7458,0.036185060739209095,2.000402252614642,0.0009384276269986687,0.0007900800744461534,0.0002681684097613301,0.9990614105658353,0.0006704210244033253,3,1.5941641717001913,0.4059699125046852,0.005,16826.89835820044,20684.124970290053,16828.900970708157,123.96505595231429,38.30061326198578,False,cmp,16702.933302248126,2.239599531006721,20598.77927028871,20600.77927028871,1.9280175756009306,0.0,True,0.3893963098236623,0.005,19237.343076137076,23094.56968822669,19239.345688644793,2534.4097738889513,hurdle_cmp,18066.36949639976,18066.36949639976,16702.933302248126,all normalized constructors
Matched AI Lean root values,pair_95ff000b,7738,7458,0.036185060739209095,2.000402252614642,0.0009384276269986687,0.0007900800744461534,0.0002681684097613301,0.9990614105658353,0.0006704210244033253,3,1.5941641717001913,0.4059699125046852,0.005,16826.89835820044,20684.124970290053,16828.900970708157,123.96505595231429,38.30061326198578,False,cmp,16702.933302248126,2.239599531006721,20598.77927028871,20600.77927028871,1.9280175756009306,0.0,True,0.3893963098236623,0.005,19237.343076137076,23094.56968822669,19239.345688644793,2534.4097738889513,hurdle_cmp,18066.36949639976,18066.36949639976,16702.933302248126,shared binary core
Matched human Lean root values,pair_965e479d,7534,7267,0.03543934165118131,2.0015136920324754,0.0023370509684385254,0.0019652570189566255,0.00041282509976606576,0.9976606577679923,0.0019265171322416404,3,1.5956557039639847,0.4054451629687207,0.005,16407.069581260945,20165.643163478046,16409.071814817664,259.772283966071,34.626525205119954,False,cmp,16147.297297294874,2.2220032059026935,20056.785179174476,20058.785179174476,1.9305813644810195,0.0,True,0.389283846734393,0.005,18717.017551673955,22475.59113389106,18719.019785230674,2569.7202543790827,hurdle_cmp,17489.06492479539,17489.06492479539,16147.297297294872,all normalized constructors
Matched human Lean root values,pair_965e479d,7533,7266,0.03544404619673437,2.001651527663088,0.002199309340495863,0.0018491542898477575,0.0002752546105147261,0.9977979631158822,0.0019267822736030828,3,1.5958406499265685,0.40553562312600083,0.005,16405.265961256133,20164.255287136468,16407.287461232092,243.80930829176214,35.62648435549734,False,cmp,16161.45665296437,2.2242577281811684,20054.239599266137,20056.239599266137,1.930704898446834,0.0,True,0.38937724297642223,0.005,18715.141761676685,22474.13108755702,18717.163261652644,2553.685108712313,hurdle_cmp,17502.554490553823,17502.554490553823,16161.45665296437,shared binary core
Matched AI Lean root values,pair_965e479d,13308,13053,0.01916140667267809,2.0007661074082588,0.001071963451001104,0.0009021531726039027,0.00015322148165172758,0.9989274496284379,0.0009193288899103654,3,1.5946525012047676,0.4059603847218353,0.005,29453.74361313552,36206.459705936664,29455.880286007756,234.92428254685365,38.90218902428922,False,cmp,29218.819330588667,2.238475394973467,35138.97864468057,35140.97864468057,1.9624286143672978,0.0,True,0.3969591345732738,0.005,31977.803060303762,38730.519153104906,31979.939733175997,2758.983729715095,hurdle_cmp,32381.99491496547,32381.99491496547,29218.819330588667,all normalized constructors
Matched AI Lean root values,pair_965e479d,13308,13053,0.01916140667267809,2.0007661074082588,0.001071963451001104,0.0009021531726039027,0.00015322148165172758,0.9989274496284379,0.0009193288899103654,3,1.5946525012047676,0.4059603847218353,0.005,29453.74361313552,36206.459705936664,29455.880286007756,234.92428254685365,38.90218902428922,False,cmp,29218.819330588667,2.238475394973467,35138.97864468057,35140.97864468057,1.9624286143672978,0.0,True,0.3969591345732738,0.005,31977.803060303762,38730.519153104906,31979.939733175997,2758.983729715095,hurdle_cmp,32381.99491496547,32381.99491496547,29218.819330588667,shared binary core
Matched human Lean root values,pair_98273f65,5829,5519,0.053182364041859664,2.000181192244972,0.0009059283942299378,0.0007628998409670464,0.0003623844899438304,0.9990940387751405,0.0005435767349157456,3,1.5938674662628027,0.40595134149222156,0.005,12451.48393881911,15305.303361814556,12453.953228341928,90.79072606406407,38.07555550625227,False,cmp,12360.693212755046,2.239661752628202,15636.009766786923,15638.009766786923,1.893806827929319,0.0,True,0.3819860785889405,0.005,14875.794746071815,17729.61416906726,14878.264035594633,2515.101533316769,hurdle_cmp,13122.908233470154,13122.908233470154,12360.693212755046,all normalized constructors
Matched human Lean root values,pair_98273f65,5829,5519,0.053182364041859664,2.000181192244972,0.0009059283942299378,0.0007628998409670464,0.0003623844899438304,0.9990940387751405,0.0005435767349157456,3,1.5938674662628027,0.40595134149222156,0.005,12451.48393881911,15305.303361814556,12453.953228341928,90.79072606406407,38.07555550625227,False,cmp,12360.693212755046,2.239661752628202,15636.009766786923,15638.009766786923,1.893806827929319,0.0,True,0.3819860785889405,0.005,14875.794746071815,17729.61416906726,14878.264035594633,2515.101533316769,hurdle_cmp,13122.908233470154,13122.908233470154,12360.693212755046,shared binary core
Matched AI Lean root values,pair_98273f65,10914,10689,0.02061572292468389,2.0012162035737675,0.0015889409068707103,0.0013365887958669358,0.0001871082421180653,0.9984095799419964,0.0014033118158854898,3,1.5952565176891655,0.40577257764247976,0.005,24126.17606987711,29656.214778196183,24128.208738827147,269.37585011019837,37.363384350609934,False,cmp,23856.800219766912,2.2319019758412306,28843.25574264044,28845.25574264044,1.9599596848085028,0.0,True,0.3961530825601168,0.005,26320.270884420264,31850.309592739337,26322.3035533703,2463.470664653354,hurdle_cmp,26381.785077987086,26381.785077987086,23856.800219766912,all normalized constructors
Matched AI Lean root values,pair_98273f65,10914,10689,0.02061572292468389,2.0012162035737675,0.0015889409068707103,0.0013365887958669358,0.0001871082421180653,0.9984095799419964,0.0014033118158854898,3,1.5952565176891655,0.40577257764247976,0.005,24126.17606987711,29656.214778196183,24128.208738827147,269.37585011019837,37.363384350609934,False,cmp,23856.800219766912,2.2319019758412306,28843.25574264044,28845.25574264044,1.9599596848085028,0.0,True,0.3961530825601168,0.005,26320.270884420264,31850.309592739337,26322.3035533703,2463.470664653354,hurdle_cmp,26381.785077987086,26381.785077987086,23856.800219766912,shared binary core
Matched human Lean root values,pair_99ea5bb6,4820,4442,0.07842323651452282,2.0013507429086,0.0026996613107943272,0.002270578550355866,0.0006753714542998649,0.9972985141828006,0.002026114362899595,3,1.5954370533650586,0.40523831808923744,0.005,10029.734887443587,12326.152820861706,10031.735366209532,183.3984794592834,33.28640624836551,False,cmp,9846.336407984303,2.2166448464620223,13071.45319058967,13073.45319058967,1.8443983402489628,0.0,True,0.3707118368872318,0.005,12681.784151892918,14978.202085311037,12683.784630658864,2835.447743908615,hurdle_cmp,10238.005446681054,10238.005446681054,9846.336407984303,all normalized constructors
Matched human Lean root values,pair_99ea5bb6,4820,4442,0.07842323651452282,2.0013507429086,0.0026996613107943272,0.002270578550355866,0.0006753714542998649,0.9972985141828006,0.002026114362899595,3,1.5954370533650586,0.40523831808923744,0.005,10029.734887443587,12326.152820861706,10031.735366209532,183.3984794592834,33.28640624836551,False,cmp,9846.336407984303,2.2166448464620223,13071.45319058967,13073.45319058967,1.8443983402489628,0.0,True,0.3707118368872318,0.005,12681.784151892918,14978.202085311037,12683.784630658864,2835.447743908615,hurdle_cmp,10238.005446681054,10238.005446681054,9846.336407984303,shared binary core
Matched AI Lean root values,pair_99ea5bb6,4649,4331,0.06840180684018068,2.0018471484645577,0.0027673107393866394,0.0023262343237387384,0.0004617871161394597,0.9972292773031632,0.0023089355806972986,3,1.5961031210013306,0.4052822403470839,0.005,9781.118566448547,12021.164729132164,9783.482435501437,180.1077224795008,33.901469527330704,False,cmp,9601.010843969047,2.2168115548300733,12558.66385728476,12560.66385728476,1.8649171864917187,0.0,True,0.374969558181311,0.005,12102.831587478315,14342.877750161933,12105.195456531204,2501.820743509269,hurdle_cmp,10058.843113775492,10058.843113775492,9601.010843969045,all normalized constructors
Matched AI Lean root values,pair_99ea5bb6,4649,4331,0.06840180684018068,2.0018471484645577,0.0027673107393866394,0.0023262343237387384,0.0004617871161394597,0.9972292773031632,0.0023089355806972986,3,1.5961031210013306,0.4052822403470839,0.005,9781.118566448547,12021.164729132164,9783.482435501437,180.1077224795008,33.901469527330704,False,cmp,9601.010843969047,2.2168115548300733,12558.66385728476,12560.66385728476,1.8649171864917187,0.0,True,0.374969558181311,0.005,12102.831587478315,14342.877750161933,12105.195456531204,2501.820743509269,hurdle_cmp,10058.843113775492,10058.843113775492,9601.010843969045,shared binary core
Matched human Lean root values,pair_99eea8ae,140,114,0.18571428571428572,2.008771929824561,0.008694983071714372,0.007255112811316731,0.0,0.9912280701754386,0.008771929824561403,3,1.6053866164920871,0.40338531333246985,0.005,260.3536994002531,319.45704187034926,262.3558744557566,15.463599204951606,115.19081577111092,False,cmp,244.8901001953015,2.1481587736429955,394.8623336722234,396.8623336722234,1.6357142857142857,0.0,True,0.3277575677243354,0.005,396.7393115197963,455.8426539898924,398.74148657529975,151.84921132449477,hurdle_cmp,245.0131223477286,245.0131223477286,244.8901001953015,all normalized constructors
Matched human Lean root values,pair_99eea8ae,140,114,0.18571428571428572,2.008771929824561,0.008694983071714372,0.007255112811316731,0.0,0.9912280701754386,0.008771929824561403,3,1.6053866164920871,0.40338531333246985,0.005,260.3536994002531,319.45704187034926,262.3558744557566,15.463599204951606,115.19081577111092,False,cmp,244.8901001953015,2.1481587736429955,394.8623336722234,396.8623336722234,1.6357142857142857,0.0,True,0.3277575677243354,0.005,396.7393115197963,455.8426539898924,398.74148657529975,151.84921132449477,hurdle_cmp,245.0131223477286,245.0131223477286,244.8901001953015,shared binary core
Matched AI Lean root values,pair_99eea8ae,1472,1299,0.11752717391304347,2.0,0.001539645881447267,0.0012968185307516106,0.0007698229407236335,0.9984603541185527,0.0007698229407236335,3,1.5936242600400345,0.4056059170192377,0.005,2932.3506184698863,3603.5927501894757,2934.3507504460267,36.67431925320125,35.35589440259542,False,cmp,2895.676299216685,2.229158044046717,4047.6563156057596,4049.6563156057596,1.764945652173913,0.0,True,0.35514136399155544,0.005,3999.987152569728,4671.229284289318,4001.9872845458685,1104.3108533530428,hurdle_cmp,2945.345462252717,2945.345462252717,2895.676299216685,all normalized constructors
Matched AI Lean root values,pair_99eea8ae,1472,1299,0.11752717391304347,2.0,0.001539645881447267,0.0012968185307516106,0.0007698229407236335,0.9984603541185527,0.0007698229407236335,3,1.5936242600400345,0.4056059170192377,0.005,2932.3506184698863,3603.5927501894757,2934.3507504460267,36.67431925320125,35.35589440259542,False,cmp,2895.676299216685,2.229158044046717,4047.6563156057596,4049.6563156057596,1.764945652173913,0.0,True,0.35514136399155544,0.005,3999.987152569728,4671.229284289318,4001.9872845458685,1104.3108533530428,hurdle_cmp,2945.345462252717,2945.345462252717,2895.676299216685,shared binary core
Matched human Lean root values,pair_9a76e23c,10103,9806,0.029397208749876273,2.0023455027534163,0.0025439581314166252,0.0021373368956762073,0.00010197838058331633,0.997450540485417,0.0024474811339995923,3,1.5967717256104041,0.405471798762425,0.005,22146.61976452514,27221.862838897126,22148.624382745475,360.9271139772609,37.48381884922642,False,cmp,21785.69265054788,2.2216696563887295,26823.169790628082,26825.169790628082,1.9434821340195982,0.0,True,0.3920234730659287,0.005,24828.754154441463,29903.997228813445,24830.758772661793,3043.061503893581,hurdle_cmp,23782.108286734503,23782.108286734503,21785.692650547884,all normalized constructors
