corpus,name,nodes,positive_nodes,zero_fraction,positive_mean,positive_variance,variance_ratio_to_ztp,fraction_degree_1,fraction_degree_2,fraction_degree_3,max_degree,poisson_lambda,poisson_ks,poisson_bootstrap_p,poisson_aic,geometric_aic,negative_binomial_aic,cmp_aic,cmp_nu,cmp_at_bound,aic_winner,delta_aic_poisson_cmp,delta_aic_poisson_cmp_per_positive_node,ordinary_poisson_aic_all,zero_inflated_poisson_aic_all,zip_lambda,zip_pi,zip_at_zero_boundary,zip_ks,zip_bootstrap_p,hurdle_poisson_aic_all,hurdle_geometric_aic_all,hurdle_negative_binomial_aic_all,hurdle_cmp_aic_all,mixed_model_aic_winner,delta_aic_zip_hurdle_cmp,delta_aic_zip_best_full_model,delta_aic_hurdle_poisson_cmp
Matched AI Lean term0,pair_6801c12d,7992,7727,0.03315815815815816,2.000258832664682,0.005176586299297351,0.004358939263462322,0.0024589103144816876,0.9948233467063543,0.0027177429791639704,3,1.5939716763557483,0.40382824599444805,0.005,17446.075574008533,21428.565386669856,17448.267158160183,560.2320540929795,29.36287770107063,False,cmp,16885.843519915554,2.185303936833901,21257.496280573876,21259.496280573876,1.9339339339339339,0.0,True,0.38864769404047517,0.005,19774.617141919207,23757.10695458053,19776.808726070856,2888.773622003653,hurdle_cmp,18370.722658570223,18370.722658570223,16885.843519915554
Matched human Lean term0,pair_68e74a3f,2300,2063,0.10304347826086957,1.9990305380513815,0.0019379840407672147,0.0016340376898490185,0.001454192922927775,0.998061076102763,0.0004847309743092584,3,1.5923228192766015,0.40525352585184854,0.005,4654.433758722336,5719.076975326287,4656.74923373146,66.4558977044071,34.92630745982621,False,cmp,4587.977861017929,2.223934978680528,6291.837280808972,6293.837280808972,1.7930434782608695,0.0,True,0.36056208835253556,0.005,6182.341967711608,7246.985184315558,6184.6574427207315,1594.3641066936789,hurdle_cmp,4699.473174115293,4699.473174115293,4587.977861017929
Matched AI Lean term0,pair_68e74a3f,2608,2376,0.08895705521472393,2.0004208754208754,0.0029459508100080486,0.0024802023332595167,0.0012626262626262627,0.9970538720538721,0.0016835016835016834,3,1.5941891663781789,0.40496908278006605,0.005,5364.116653201352,6591.056888009403,5366.1171917606725,109.12176100938814,32.19890654941519,False,cmp,5254.994892191964,2.2116981869494796,7101.036904234515,7103.036904234515,1.8224693251533743,0.0,True,0.3660774892506629,0.005,6931.533005705946,8158.473240513998,6933.533544265267,1676.5381135139826,hurdle_cmp,5426.498790720532,5426.498790720532,5254.994892191964
Matched human Lean term0,pair_6920c5e4,6432,6161,0.04213308457711443,2.000649245252394,0.0019473142377845196,0.001639045244509879,0.0006492452523940919,0.9980522642428177,0.0012984905047881837,3,1.5944956650459523,0.4055043349540437,0.005,13904.755016410356,17089.462997094626,13906.898580784053,193.03905859356746,34.484764051937994,False,cmp,13711.715957816788,2.2255666219472143,17172.707173040057,17174.707173040057,1.916355721393035,0.0,True,0.3863640609469675,0.005,16153.64484351965,19338.35282420392,16155.788407893348,2441.9288857028623,hurdle_cmp,14732.778287337194,14732.778287337194,13711.715957816788
Matched AI Lean term0,pair_6920c5e4,14851,14577,0.01844993603124369,2.0019894354119505,0.0025342873275058958,0.0021300264021279296,0.00027440488440694244,0.9974617548192358,0.002263840296357275,3,1.5962940246866155,0.4054210058409241,0.005,32916.327951490646,40458.19952240947,32918.33998146612,545.498973866459,35.234938042566185,False,cmp,32370.828977624187,2.220678395940467,39215.6257241174,39217.6257241174,1.9650528583933742,0.0,True,0.39682836830629925,0.005,35649.23780697335,43191.10937789218,35651.249836948824,3278.4088293491645,hurdle_cmp,35939.21689476824,35939.21689476824,32370.828977624187
Matched human Lean term0,pair_69286778,1440,1284,0.10833333333333334,1.9961059190031152,0.016339976320105587,0.013820831730282672,0.010124610591900311,0.9836448598130841,0.006230529595015576,3,1.5883949107365747,0.39758639767463627,0.005,2901.9109410542396,3555.062693349789,2903.9152465760417,246.31990516369115,23.77052325234843,False,cmp,2655.5910358905485,2.068217317671767,3952.2378085738997,3954.2378085738997,1.7798611111111111,0.0,True,0.3514946306617768,0.005,3891.7985138403574,4544.9502661359065,3893.8028193621594,1236.207477949809,hurdle_cmp,2718.0303306240908,2718.0303306240908,2655.5910358905485
Matched AI Lean term0,pair_69286778,2621,2445,0.06714994276993513,2.0024539877300613,0.004083957494322958,0.003430786076104954,0.0008179959100204499,0.9959100204498977,0.0032719836400817996,3,1.5969172614476943,0.4047187303723424,0.005,5525.23035437521,6789.289839099967,5527.230636428739,143.95140486222226,31.624985003924337,False,cmp,5381.278949512987,2.2009320856903836,7079.640137287727,7081.640137287727,1.8679893170545594,0.0,True,0.37500167156869735,0.005,6817.829350608201,8081.8888353329585,6819.82963266173,1436.5504010952138,hurdle_cmp,5645.089736192514,5645.089736192514,5381.278949512987
Matched human Lean term0,pair_6ba505c0,13586,13216,0.027233917267775652,2.001286319612591,0.002646650466600027,0.0022261474080507507,0.0006809927360774818,0.9973516949152542,0.001967312348668281,3,1.595350605726024,0.4052547211504852,0.005,29835.866563811316,36668.088630570135,29837.985927976875,529.1790167345898,33.338877108200016,False,cmp,29306.687547076726,2.2175157042279605,36026.40719251656,36028.40719251656,1.9467834535551303,0.0,True,0.3927052271925746,0.005,33234.133445291496,40066.355512050315,33236.25280945706,3927.44589821477,hurdle_cmp,32100.961294301793,32100.961294301793,29306.687547076726
Matched AI Lean term0,pair_6ba505c0,12386,12090,0.02389794929759406,2.002481389578164,0.003633214087068245,0.0030520429113521648,0.0005789909015715467,0.9963606286186931,0.0030603804797353184,3,1.596954021261601,0.40494837741498735,0.005,27311.26266424748,33564.14930798185,27313.266414258036,624.6008114289725,32.644356702125,False,cmp,26686.661852818506,2.2073334865854846,32802.85802319406,32804.85802319406,1.954626190860649,0.0,True,0.39396338944881726,0.005,30108.637713694534,36361.524357428905,30110.64146370509,3421.9758608760276,hurdle_cmp,29382.88216231803,29382.88216231803,26686.661852818506
Matched human Lean term0,pair_6bcfd203,1098,923,0.15938069216757741,1.9989165763813652,0.0032490970491672426,0.002739857006705198,0.0021668472372697724,0.9967497291440953,0.0010834236186348862,3,1.5921698135799482,0.40457991556414324,0.005,2083.9301343415364,2559.712554260752,2085.930254226,48.18342551215028,31.952442219056735,False,cmp,2035.746708829386,2.2055760659039936,3055.905163213746,3057.905163213746,1.680327868852459,0.0,True,0.3381774183530845,0.005,3049.1868626406103,3524.969282559826,3051.186982525074,1013.4401538112245,hurdle_cmp,2044.4650094025217,2044.4650094025217,2035.7467088293859
Matched AI Lean term0,pair_6bcfd203,827,744,0.1003627569528416,2.0,0.002688172043010753,0.0022642033218364817,0.0013440860215053765,0.9973118279569892,0.0013440860215053765,3,1.5936242600400345,0.40503165393845597,0.005,1680.6997124030759,2064.8060093463973,1682.746333475988,34.44278320057492,32.601461744262984,False,cmp,1646.256929202501,2.2127109263474476,2262.160578270242,2264.160578270242,1.7992744860943168,0.0,True,0.36148084298166516,0.005,2221.704077246385,2605.8103741897066,2223.7506983192975,575.4471480438843,hurdle_cmp,1688.7134302263576,1688.7134302263576,1646.256929202501
Matched human Lean term0,pair_6d3a0d6c,91,63,0.3076923076923077,2.0793650793650795,0.07306626354245403,0.056691167075068764,0.0,0.9206349206349206,0.07936507936507936,3,1.6991924570989665,0.3801726222661076,0.005,150.08020667031104,183.41367524941808,152.08023536056118,38.92920718105961,68.59461792943006,False,cmp,111.15099948925143,1.7643015791944672,266.86615966594724,264.41820876123325,1.6991924570989665,0.15279729877203005,False,0.26319643079961297,0.005,264.41820876123325,297.7516773403403,266.4182374514834,153.26720927198178,hurdle_cmp,111.15099948925146,111.15099948925146,111.15099948925146
Matched AI Lean term0,pair_6d3a0d6c,115,82,0.28695652173913044,2.024390243902439,0.023795359904818555,0.019529367674963445,0.0,0.975609756097561,0.024390243902439025,3,1.626270171939378,0.39812007196305665,0.005,189.4182762312402,232.10076697735815,191.41830112227754,22.805106281277403,87.80265221753444,False,cmp,166.6131699499628,2.031867926219059,330.2081076487301,329.2812101466625,1.626270171939378,0.11239947348467372,False,0.28387692087800553,0.005,329.2812101466625,371.9637008927805,331.28123503769984,162.6680401966997,hurdle_cmp,166.61316994996278,166.61316994996278,166.61316994996278
Matched human Lean term0,pair_6d779213,3016,2744,0.09018567639257294,1.9967201166180757,0.00910002953701264,0.007691965285686226,0.00619533527696793,0.9908892128279884,0.0029154518950437317,3,1.5892200324524322,0.4013047488886716,0.005,6192.716592538531,7597.492020849576,6194.772537723259,320.0298370726523,26.891035371573867,False,cmp,5872.686755465878,2.1401919662776523,8216.173471277616,8218.173471277616,1.8166445623342176,0.0,True,0.36208055872058076,0.005,8022.214743787062,9426.990172098107,8024.27068897179,2149.5279883211833,hurdle_cmp,6068.645482956433,6068.645482956433,5872.686755465878
Matched AI Lean term0,pair_6d779213,8921,8513,0.04573478309606546,2.0028192176670974,0.005630487345940285,0.004728115845829993,0.0014096088335486903,0.9943615646658053,0.00422882650064607,3,1.5974072011883518,0.4040024076451929,0.005,19240.78534045054,23638.285074091775,19242.786348033344,650.8153522841167,29.64239744940691,False,cmp,18589.969988166424,2.1837154925603692,23877.980935956606,23879.980935956606,1.911220715166461,0.0,True,0.38348884243245684,0.005,22557.109653070514,26954.60938671175,22559.110660653318,3967.1396649040903,hurdle_cmp,19912.841271052515,19912.841271052515,18589.969988166424
Matched human Lean term0,pair_6e98ad25,925,797,0.13837837837837838,1.998745294855709,0.0012531308592919812,0.0010569192799737776,0.0012547051442910915,0.998745294855709,0.0,2,1.591939842170986,0.4055507475404278,0.005,1798.9604756564975,2210.366289517554,1800.9607705859216,19.36045412736712,362.35092184812595,False,cmp,1779.6000215291303,2.2328733017931373,2559.6426077926053,2561.6426077926053,1.7221621621621621,0.0,True,0.3469348318236495,0.005,2544.6767844994592,2956.082598360516,2546.6770794288836,765.076762970329,hurdle_cmp,1796.5658448222762,1796.5658448222762,1779.6000215291301
Matched AI Lean term0,pair_6e98ad25,384,316,0.17708333333333334,1.9968354430379747,0.0031545425412594134,0.0026661022408906087,0.0031645569620253164,0.9968354430379747,0.0,2,1.5893749503056562,0.4042959357702891,0.005,714.1947458724022,876.7501570799336,716.1951076091982,17.508316526771523,375.0138344679427,False,cmp,696.6864293456307,2.204703890334274,1073.8936265914658,1075.8936265914658,1.6432291666666667,0.0,True,0.3313931733383819,0.005,1074.8060993688975,1237.3615105764288,1076.8064611056934,378.1196700232668,hurdle_cmp,697.7739565681991,697.7739565681991,696.6864293456308
Matched human Lean term0,pair_7007ed35,2256,2056,0.08865248226950355,1.9995136186770428,0.0024316700479946702,0.0020492289317803917,0.0014591439688715954,0.997568093385214,0.0009727626459143969,3,1.5929713611404561,0.40508311356771104,0.005,4639.913597582708,5701.05587531405,4641.923888332731,80.9087446880294,33.19751337083227,False,cmp,4559.004852894678,2.2174148117192014,6140.6567780042315,6142.6567780042315,1.8222517730496455,0.0,True,0.3662666667211017,0.005,5992.847110619052,7053.989388350395,5994.857401369075,1433.8422577243737,hurdle_cmp,4708.814520279858,4708.814520279858,4559.004852894678
Matched AI Lean term0,pair_7007ed35,2276,2077,0.08743409490333919,1.998074145402022,0.0038480002800231534,0.003247841375740319,0.002888781896966779,0.9961482908040443,0.0009629272989889263,3,1.591038633250158,0.4041467302548935,0.005,4685.904460289993,5755.1177432252625,4687.906008988241,117.9143219620164,31.531028961451675,False,cmp,4567.990138327977,2.1993212028541054,6191.69288181223,6193.69288181223,1.8233743409490335,0.0,True,0.3658480266099385,0.005,6037.848819629075,7107.062102564345,6039.850368327323,1469.8586813010984,hurdle_cmp,4723.834200511132,4723.834200511132,4567.990138327976
Matched human Lean term0,pair_7187bdc5,5970,5668,0.05058626465661641,2.0001764290755117,0.0022935468544326896,0.001931450115434577,0.001058574453069866,0.9977064220183486,0.0012350035285815103,3,1.5938610730062326,0.40525678161620526,0.005,12790.756465504326,15718.419083809444,12792.779154642327,205.9336877319729,33.40096842998489,False,cmp,12584.822777772353,2.22032864816026,15999.181055305991,16001.181055305991,1.898994974874372,0.0,True,0.38244338236349484,0.005,15183.596504477846,18111.25912278296,15185.619193615847,2598.7737267054927,hurdle_cmp,13402.407328600499,13402.407328600499,12584.822777772353
Matched AI Lean term0,pair_7187bdc5,8204,7816,0.04729400292540224,1.9989764585465712,0.0035813474498941353,0.003019837970734916,0.0023029682702149436,0.996417604912999,0.00127942681678608,3,1.592250212283358,0.4044232779929944,0.005,17633.321341532326,21661.45900187483,17635.32964995254,411.7744697291637,31.39042106848093,False,cmp,17221.546871803163,2.203370889432339,21952.760503860383,21954.760503860383,1.9044368600682593,0.0,True,0.38300139775360276,0.005,20760.539445419476,24788.677105761984,20762.547753839688,3538.992573616315,hurdle_cmp,18415.767930244067,18415.767930244067,17221.546871803163
Matched human Lean term0,pair_71cf0c00,5068,4781,0.05662983425414365,1.999581677473332,0.000418147532931743,0.0003523575126905021,0.0004183225266680611,0.9995816774733319,0.0,2,1.5930627250343616,0.4061006299122983,0.005,10783.330356840906,13254.97367389611,10785.333161655546,39.11619456298649,376.5236244614733,False,cmp,10744.21416227792,2.247273407713432,13612.7559485555,13614.7559485555,1.8863456985003946,0.0,True,0.3806173549606105,0.005,12990.84169655836,15462.485013613563,12992.844501373,2246.62753428044,hurdle_cmp,11368.12841427506,11368.12841427506,10744.21416227792
Matched AI Lean term0,pair_71cf0c00,40978,40594,0.009370881936648933,1.9999753658176085,2.463357554854432e-05,2.074900786127104e-05,2.4634182391486427e-05,0.9999753658176085,0.0,2,1.5935911938846985,0.4063595377505144,0.005,91550.22477119365,112551.08028392331,91552.23034014204,27.222726549953222,375.9880012774898,False,cmp,91523.0020446437,2.254594325384138,107631.52843876145,107633.52843876145,1.9812338327883254,0.0,True,0.4017138432877251,0.005,95903.28877238478,116904.14428511444,95905.29434133317,4380.286727741089,hurdle_cmp,103253.24171102037,103253.24171102037,91523.0020446437
Matched human Lean term0,pair_73bd6122,137,95,0.30656934306569344,2.0,0.0,0.0,0.0,1.0,0.0,2,1.5936242600400345,0.40637573995996135,0.005,216.2465514889135,265.3959286127792,218.24698719334248,4.0,438.80849339460224,False,cmp,212.2465514889135,2.2341742261990896,389.4215687000923,387.12046782591403,1.5936242600400345,0.12974384951081885,False,0.281793396322601,0.005,387.12046782591403,436.2698449497797,389.120903530343,174.87391633700054,hurdle_cmp,212.2465514889135,212.2465514889135,212.2465514889135
Matched AI Lean term0,pair_73bd6122,645,522,0.19069767441860466,1.9980842911877394,0.0019120388720071638,0.0016138073135718797,0.0019157088122605363,0.9980842911877394,0.0,2,1.5910522579081372,0.40511632446733803,0.005,1178.7725323807083,1447.9040598751283,1180.773734802832,18.513418242509943,367.59435163092775,False,cmp,1160.2591141381984,2.2227186094601503,1807.7149578478331,1809.7149578478331,1.6170542635658915,0.0,True,0.32719145260759525,0.005,1809.3031278761653,2078.4346553705855,1811.304330298289,649.0440137379669,hurdle_cmp,1160.6709441098662,1160.6709441098662,1160.2591141381984
Matched human Lean term0,pair_7415487b,530,434,0.1811320754716981,2.0023041474654377,0.006907133300770884,0.005803368535358459,0.002304147465437788,0.9930875576036866,0.004608294930875576,3,1.5967162452841135,0.4032837547158823,0.005,982.8426502640333,1206.688649064945,984.842728329522,43.64489875133222,28.21222636886272,False,cmp,939.1977515127011,2.1640501186928596,1485.2777931855728,1487.2777931855728,1.639622641509434,0.0,True,0.3292085005882204,0.005,1486.334768841995,1710.1807676429066,1488.3348469074836,547.1370173292938,hurdle_cmp,940.140775856279,940.140775856279,939.1977515127011
Matched AI Lean term0,pair_7415487b,2129,1955,0.08172851103804603,1.9994884910485933,0.0025572831156258787,0.002155144524492777,0.001534526854219949,0.9974424552429667,0.0010230179028132991,3,1.5929376287916712,0.405016335402698,0.005,4412.135663774952,5421.0244017977475,4414.136284777115,80.40439394419082,32.94835340117136,False,cmp,4331.731269830761,2.2157193196065275,5779.995949428601,5781.995949428601,1.8360732738374823,0.0,True,0.3690523789760226,0.005,5619.025459604619,6627.914197627414,5621.026080606782,1287.2941897738576,hurdle_cmp,4494.701759654744,4494.701759654744,4331.731269830761
Matched human Lean term0,pair_7580a01f,19412,19038,0.019266433134143827,1.9994747347410442,0.001890679028648516,0.0015933890582210432,0.0012081100955982772,0.9981090450677592,0.0006828448366425045,3,1.5929191616816518,0.40534746296379015,0.005,42943.00385914338,52772.67852337349,42946.38906494453,574.5123090902343,34.53847608783705,False,cmp,42368.49155005314,2.225469668560413,51253.37358486939,51255.37358486939,1.960951988460746,0.0,True,0.39622689258633165,0.005,46639.89588945488,56469.57055368499,46643.28109525603,4271.404339401734,hurdle_cmp,46983.969245467655,46983.969245467655,42368.49155005314
Matched AI Lean term0,pair_7580a01f,18614,18291,0.017352530353497368,2.00060138866109,0.0009290571715449133,0.0007820233207896873,0.0001640150893882237,0.9990705811601334,0.0007654037504783774,3,1.594431437335456,0.4060059362362419,0.005,41268.69890759614,50730.66624981676,41270.702295614756,291.1805063970387,39.18646832432576,False,cmp,40977.5184011991,2.240310447826751,49101.74952099881,49103.74952099881,1.9658858923390996,0.0,True,0.3978045771764646,0.005,44529.95628072906,53991.923622949675,44531.95966874767,3552.4378795299585,hurdle_cmp,45551.311641468856,45551.311641468856,40977.5184011991
Matched human Lean term0,pair_759606e4,21597,21181,0.019261934527943697,2.0,0.0,0.0,0.0,1.0,0.0,2,1.5936242600400345,0.40637573995996135,0.005,47769.96007459659,58728.2017257608,47775.13518499765,3.9999999925494194,438.8142089479483,False,cmp,47765.96007460404,2.255132433530241,57010.769308192626,57012.769308192626,1.9614761309441127,0.0,True,0.397271604796683,0.005,51881.98268995006,62840.22434111427,51887.157800351124,4116.022615346021,hurdle_cmp,52896.7466928466,52896.7466928466,47765.96007460404
Matched AI Lean term0,pair_759606e4,21597,21181,0.019261934527943697,2.0,0.0,0.0,0.0,1.0,0.0,2,1.5936242600400345,0.40637573995996135,0.005,47769.96007459659,58728.2017257608,47775.13518499765,3.9999999925494194,438.8142089479483,False,cmp,47765.96007460404,2.255132433530241,57010.769308192626,57012.769308192626,1.9614761309441127,0.0,True,0.397271604796683,0.005,51881.98268995006,62840.22434111427,51887.157800351124,4116.022615346021,hurdle_cmp,52896.7466928466,52896.7466928466,47765.96007460404
Matched human Lean term0,pair_76494dbd,2253,2082,0.0758988015978695,1.9995196926032661,0.0004800767015385524,0.0004045699500704984,0.0004803073967339097,0.9995196926032661,0.0,2,1.5929795149958417,0.40605987021068635,0.005,4696.927640570247,5773.143185130716,4698.999422608797,21.28168811672367,371.44097819063643,False,cmp,4675.645952453523,2.2457473354723936,6100.936813383994,6102.936813383994,1.8477585441633377,0.0,True,0.3724356197554116,0.005,5909.404730269687,6985.620274830157,5911.476512308238,1233.7587778161646,hurdle_cmp,4869.178035567829,4869.178035567829,4675.645952453522
Matched AI Lean term0,pair_76494dbd,2253,2082,0.0758988015978695,1.9995196926032661,0.0004800767015385524,0.0004045699500704984,0.0004803073967339097,0.9995196926032661,0.0,2,1.5929795149958417,0.40605987021068635,0.005,4696.927640570247,5773.143185130716,4698.999422608797,21.28168811672367,371.44097819063643,False,cmp,4675.645952453523,2.2457473354723936,6100.936813383994,6102.936813383994,1.8477585441633377,0.0,True,0.3724356197554116,0.005,5909.404730269687,6985.620274830157,5911.476512308238,1233.7587778161646,hurdle_cmp,4869.178035567829,4869.178035567829,4675.645952453522
Matched human Lean term0,pair_77658e38,4332,4129,0.04686057248384118,1.9995156212157907,0.0004841441614026597,0.0004079994666617553,0.0004843787842092516,0.9995156212157907,0.0,2,1.5929740494212397,0.4060571930103378,0.005,9312.922334257357,11447.245760909687,9314.922807397383,38.52960446989164,372.87262148101576,False,cmp,9274.392729787465,2.2461595373667875,11586.468384378946,11588.468384378946,1.9058171745152355,0.0,True,0.384775893982139,0.005,10953.852388758372,13088.175815410703,10955.852861898398,1679.4596589709079,hurdle_cmp,9909.008725408039,9909.008725408039,9274.392729787465
Matched AI Lean term0,pair_77658e38,3653,3447,0.05639200656994251,1.9997098926602843,0.003771311254035475,0.003177506177173544,0.0020307513780098638,0.996228604583696,0.0017406440382941688,3,1.593234840468602,0.4044443008136683,0.005,7780.178042981265,9557.726886124692,7782.19440386472,192.98380597736104,30.940493777236057,False,cmp,7587.194237003904,2.2011007360034536,9816.509702854608,9818.509702854608,1.8869422392554065,0.0,True,0.37916298555398764,0.005,9367.012829639021,11144.561672782449,9369.029190522477,1779.8185926351177,hurdle_cmp,8038.69111021949,8038.69111021949,7587.194237003903
Matched human Lean term0,pair_78234522,5762,5558,0.03540437348143006,1.9974811083123425,0.005031438559980712,0.004249421474321828,0.003778337531486146,0.9949622166246851,0.0012594458438287153,3,1.5902421942339062,0.4034605765469461,0.005,12535.837839677546,15392.622342671675,12537.931291906618,387.63366528769257,30.20100406638135,False,cmp,12148.204174389854,2.1857150367739933,15335.006976574718,15337.006976574718,1.9267615411315515,0.0,True,0.38714319699749605,0.005,14301.623897954,17158.408400948127,14303.71735018307,2153.419723564145,hurdle_cmp,13183.587253010573,13183.587253010573,12148.204174389855
Matched AI Lean term0,pair_78234522,11232,10927,0.027154558404558403,1.999725450718404,0.002287835302659029,0.0019275759856004244,0.0012812299807815502,0.997712089320033,0.0010066806991855038,3,1.5932557251771537,0.4051884955604644,0.005,24652.42059540908,30293.917672950265,24654.949459092753,392.2450622860342,33.43433670225001,False,cmp,24260.175533123045,2.2202045880043055,29773.999874256777,29775.999874256777,1.945423789173789,0.0,True,0.3925785276432065,0.005,27455.850767709755,33097.347845250944,27458.37963139343,3195.6752345867108,hurdle_cmp,26580.324639670067,26580.324639670067,24260.175533123045
Matched human Lean term0,pair_788625c0,4278,4015,0.06147732585320243,2.001494396014944,0.007469746855270322,0.006281539054308792,0.0029887920298879204,0.9925280199252802,0.00448318804483188,3,1.595629812355777,0.40287579162927495,0.005,9074.05066587875,11142.257006118307,9077.010292522584,397.95175223084516,27.635692349437477,False,cmp,8676.098913647906,2.160921273635842,11530.360889062329,11532.360889062329,1.8784478728377747,0.0,True,0.3756225491587727,0.005,11052.599906894879,13120.806247134435,11055.559533538712,2376.5009932469734,hurdle_cmp,9155.859895815356,9155.859895815356,8676.098913647906
Matched AI Lean term0,pair_788625c0,2948,2710,0.0807327001356852,2.000738007380074,0.012545580806361568,0.010558548105413379,0.005904059040590406,0.9874538745387453,0.006642066420664207,3,1.5946147896406682,0.40021915869881164,0.005,6129.168830974067,7518.487288256877,6131.171021581921,416.3154645130562,24.96199234863684,False,cmp,5712.85336646101,2.1080639728638415,8012.568200178722,8014.568200178722,1.83921302578019,0.0,True,0.3651113957094857,0.005,7785.3225426219415,9174.640999904752,7787.324733229796,2072.4691761609315,hurdle_cmp,5942.099024017791,5942.099024017791,5712.8533664610095
Matched human Lean term0,pair_7a30a024,1359,1260,0.0728476821192053,1.9976190476190476,0.003962585034013605,0.0033461975022297495,0.0031746031746031746,0.996031746031746,0.0007936507936507937,3,1.590427454341567,0.4040169901028732,0.005,2843.0279314613376,3491.2993312525787,2845.0484689586833,74.27844771419768,31.774593771452995,False,cmp,2768.74948374714,2.1974202251961428,3676.835205469596,3678.835205469596,1.8520971302428255,0.0,True,0.37172516350488827,0.005,3554.272358934778,4202.5437587260185,3556.2928964321236,785.5228751876377,hurdle_cmp,2893.3123302819586,2893.3123302819586,2768.7494837471404
Matched AI Lean term0,pair_7a30a024,1631,1507,0.07602697731453097,1.9993364299933643,0.004644549721296193,0.0039148249335601275,0.0026542800265428003,0.9953550099535501,0.0019907100199071004,3,1.5927334916166835,0.40394865835013405,0.005,3402.6048335740334,4178.904578159103,3404.6055327883887,102.73567494585586,29.9446903389097,False,cmp,3299.8691586281775,2.1896941994878416,4419.777163090239,4421.777163090239,1.8473329245861434,0.0,True,0.3704227610702961,0.005,4281.942484393474,5058.242228978544,4283.943183607829,982.0733257652967,hurdle_cmp,3439.7038373249425,3439.7038373249425,3299.8691586281775
Matched human Lean term0,pair_7a9abe33,1560,1347,0.13653846153846153,1.9992576095025985,0.0007418393537510008,0.0006253389467547909,0.0007423904974016332,0.9992576095025983,0.0,2,1.5926276747277035,0.40588754427748935,0.005,3039.335679258173,3735.290343162771,3041.3364924994294,20.41052777902223,376.1799979640301,False,cmp,3018.925151479151,2.2412213448249076,4313.357830096037,4315.357830096037,1.7262820512820514,0.0,True,0.3479481485220174,0.005,4285.060284176416,4981.014948081013,4287.061097417672,1266.1351326972647,hurdle_cmp,3049.2226973987727,3049.2226973987727,3018.9251514791513
Matched AI Lean term0,pair_7a9abe33,2534,2286,0.0978689818468824,1.9986876640419948,0.003060395009678908,0.002581367644084974,0.0021872265966754157,0.9969378827646544,0.0008748906386701663,3,1.5918624619911603,0.40463797545415514,0.005,5157.704321576465,6335.976966160184,5159.705153584498,107.39539955067448,32.4575364546787,False,cmp,5050.308922025791,2.209233999136391,6919.724011995317,6921.724011995317,1.803078137332281,0.0,True,0.3620795040331729,0.005,6783.366128034026,7961.6387726177445,6785.366960042058,1733.0572060082347,hurdle_cmp,5188.666805987082,5188.666805987082,5050.308922025791
Matched human Lean term0,pair_7b0b98d6,3991,3782,0.052367827612127285,1.9997355896351137,0.004494906290226102,0.003787064047535507,0.002379693283976732,0.9955050237969328,0.0021152829190904283,3,1.593269335338605,0.40408656101252793,0.005,8537.300922417788,10486.544120927068,8539.304733770725,245.19465002580546,30.065076451881616,False,cmp,8292.106272391982,2.1925188451591704,10707.132269052885,10709.132269052885,1.8950137810072663,0.0,True,0.3805447528790271,0.005,10179.035300507492,12128.278499016773,10181.03911186043,1886.9290281155097,hurdle_cmp,8822.203240937375,8822.203240937375,8292.106272391982
Matched AI Lean term0,pair_7b0b98d6,6235,6004,0.037048917401764234,2.000666222518321,0.0016651124433588798,0.0014014917211510275,0.0004996668887408394,0.9983344437041972,0.0011658894070619586,3,1.5945184498413874,0.4056481057881887,0.005,13549.873412351284,16654.16653377077,13551.927297675613,164.152543837321,35.39764777450914,False,cmp,13385.720868513963,2.229467166641233,16607.33386768006,16609.33386768006,1.9265437048917402,0.0,True,0.3887231883598028,0.005,15527.735878191244,18632.02899961073,15529.789763515573,2142.015009677281,hurdle_cmp,14467.318858002778,14467.318858002778,13385.720868513963
Matched human Lean term0,pair_7b176d5c,3517,3219,0.08473130508956497,1.9953401677539608,0.012093849803140546,0.010237807318494807,0.008387698042870456,0.9878844361602982,0.003727865796831314,3,1.587366022830442,0.39958644688064426,0.005,7264.4333550987685,8906.13365108157,7266.435293727551,473.9051118591742,25.522631834496945,False,cmp,6790.528243239594,2.1095148316991597,9562.568662929902,9564.568662929902,1.8262723912425363,0.0,True,0.36265728406021974,0.005,9307.527438461813,10949.227734444616,9309.529377090596,2516.999195222219,hurdle_cmp,7047.569467707683,7047.569467707683,6790.528243239594
Matched AI Lean term0,pair_7b176d5c,7189,6885,0.04228682709695368,2.001742919389978,0.005516206966931048,0.0046375085860365815,0.001888162672476398,0.994480755265069,0.0036310820624546117,3,1.5959632748063,0.4038914819111977,0.005,15554.943838211748,19107.89843654204,15557.04139949253,523.7770783897722,29.297968391970503,False,cmp,15031.166759821976,2.1831759999741434,19208.58243435632,19210.58243435632,1.9170955626651829,0.0,True,0.3848153095219265,0.005,18075.17754151573,21628.132139846024,18077.275102796513,3044.010781693755,hurdle_cmp,16166.571652662567,16166.571652662567,15031.166759821977
