pair,side,source,status,source_claims,root_nodes,root_node_digits,term_lets,matched,match_share,unambiguous_matched,term_uses,zero_term_use,one_term_use,multi_term_use,polarized_term_use,reuse_excess,potential_inlining_nodes
pair_36d8b6b0,a,olympiads_ref,ok,6,11669638,8,44,6,1.0,6,3,3,3,0,3,0,0
pair_36d8b6b0,h,olympiads_ref,ok,6,1099386,7,11,6,1.0,2,8,0,5,1,1,2,1447588
pair_36da045a,a,olympiads_ref,ok,14,9038873,7,14,14,1.0,3,16,1,10,3,4,3,2557164
pair_36da045a,h,olympiads_ref,ok,2,752886,6,4,2,1.0,2,4,0,1,1,1,2,389846
pair_36f63926,a,olympiads,ok,22,1018450,7,22,22,1.0,9,20,5,14,3,8,3,22781
pair_36f63926,h,olympiads,ok,1,99874,5,2,1,1.0,1,1,0,1,0,0,0,0
pair_36f69643,a,cn_k12,ok,1,204550,6,9,1,1.0,1,0,1,0,0,1,0,0
pair_36f69643,h,cn_k12,ok,8,196120,6,8,8,1.0,0,8,1,6,1,2,1,14295
pair_3719e144,a,amc_aime,ok,15,386341,6,15,15,1.0,9,20,1,9,5,6,6,126724
pair_3719e144,h,amc_aime,ok,2,138563,6,6,2,1.0,2,3,0,1,1,1,1,4700
pair_371f3c91,a,amc_aime,ok,7,1113356,7,7,7,1.0,3,2,5,2,0,5,0,0
pair_371f3c91,h,amc_aime,ok,3,454017,6,3,3,1.0,3,5,1,1,1,2,3,20739
pair_372c0ff5,a,olympiads,ok,6,833992,6,6,6,1.0,6,16,1,2,3,4,11,1461123
pair_372c0ff5,h,olympiads,ok,0,61535,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_37334f86,a,olympiads,ok,14,688364,6,15,14,1.0,12,18,3,7,4,7,7,97213
pair_37334f86,h,olympiads,ok,2,457713,6,9,2,1.0,0,4,0,0,2,2,2,244641
pair_373afca0,a,olympiads_ref,ok,9,3543824,7,18,9,1.0,9,12,4,0,5,9,7,3730685
pair_373afca0,h,olympiads_ref,ok,6,2017079,7,19,6,1.0,6,33,1,1,4,5,28,1545083
pair_3757881d,a,olympiads,ok,21,1352553,7,21,21,1.0,17,22,7,8,6,13,8,764746
pair_3757881d,h,olympiads,ok,28,1870212,7,28,28,1.0,22,34,10,9,9,19,16,2091645
pair_37603035,a,number_theory,ok,2,31505,5,2,2,1.0,2,2,0,2,0,0,0,0
pair_37603035,h,number_theory,ok,2,31505,5,2,2,1.0,2,2,0,2,0,0,0,0
pair_377a8436,a,amc_aime,ok,3,205280,6,3,3,1.0,3,5,1,0,2,3,3,108151
pair_377a8436,h,amc_aime,ok,4,231131,6,4,4,1.0,2,5,0,3,1,1,1,103831
pair_3784d8be,a,olympiads,ok,6,13020028,8,6,6,1.0,6,2,4,2,0,4,0,0
pair_3784d8be,h,olympiads,ok,18,5136348,7,28,18,1.0,16,42,0,11,7,7,24,1404948
pair_37a1e423,a,math_test,ok,7,83382,5,5,5,0.7142857142857143,5,4,1,4,0,1,0,0
pair_37a1e423,h,math_test,ok,4,48836,5,4,4,1.0,4,4,0,4,0,0,0,0
pair_37b794c8,a,math_test,ok,1,56720,5,1,1,1.0,1,1,0,1,0,0,0,0
pair_37b794c8,h,math_test,ok,1,56517,5,1,1,1.0,1,1,0,1,0,0,0,0
pair_37c40664,a,math_train,ok,4,93869,5,7,4,1.0,4,6,0,3,1,1,2,6
pair_37c40664,h,math_train,ok,1,55254,5,3,1,1.0,1,1,0,1,0,0,0,0
pair_37cb176c,a,amc_aime,ok,20,2755874,7,20,20,1.0,12,33,5,4,11,16,18,2103211
pair_37cb176c,h,amc_aime,ok,4,336729,6,6,4,1.0,4,6,0,2,2,2,2,108322
pair_37d880cd,a,number_theory,ok,3,1102796,7,3,3,1.0,3,2,1,2,0,1,0,0
pair_37d880cd,h,number_theory,ok,2,59240,5,8,2,1.0,2,2,0,2,0,0,0,0
pair_380238ba,a,olympiads_ref,ok,0,1553,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_380238ba,h,olympiads_ref,ok,0,1553,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_3821ed1b,a,math_train,ok,7,691836,6,7,7,1.0,7,12,3,1,3,6,8,326856
pair_3821ed1b,h,math_train,ok,3,632794,6,3,3,1.0,3,4,1,0,2,3,2,381040
pair_38240e48,a,math_test,ok,7,94683,5,7,7,1.0,7,8,0,6,1,1,1,10319
pair_38240e48,h,math_test,ok,0,77175,5,2,0,1.0,0,0,0,0,0,0,0,0
pair_383523d4,a,math_train,ok,22,1463916,7,27,22,1.0,3,33,9,7,6,15,20,2699452
pair_383523d4,h,math_train,ok,16,309806,6,19,16,1.0,6,23,0,13,3,3,7,60199
pair_385b5403,a,cn_contest,ok,6,31909,5,6,6,1.0,4,4,2,4,0,2,0,0
pair_385b5403,h,cn_contest,ok,5,52803,5,5,5,1.0,3,5,1,3,1,2,1,23129
pair_386498e5,a,olympiads,ok,23,34087062,8,48,23,1.0,6,53,4,8,11,15,34,3113674
pair_386498e5,h,olympiads,ok,21,1681354,7,23,21,1.0,0,24,1,16,4,5,4,578676
pair_38784c8a,a,math_test,ok,0,374585,6,0,0,1.0,0,0,0,0,0,0,0,0
pair_38784c8a,h,math_test,ok,0,3635982591,10,0,0,1.0,0,0,0,0,0,0,0,0
pair_38902e28,a,number_theory,ok,10,34602,5,11,10,1.0,10,10,0,10,0,0,0,0
pair_38902e28,h,number_theory,ok,12,7240,4,13,12,1.0,12,2,10,2,0,10,0,0
pair_3891eee0,a,olympiads,ok,0,5099443,7,0,0,1.0,0,0,0,0,0,0,0,0
pair_3891eee0,h,olympiads,ok,6,13214855,8,7,6,1.0,6,8,0,5,1,1,2,420400
pair_389d9331,a,olympiads,ok,5,184869,6,6,5,1.0,3,9,0,3,2,2,4,246923
pair_389d9331,h,olympiads,ok,0,103999,6,3,0,1.0,0,0,0,0,0,0,0,0
pair_38af1f44,a,cn_k12,ok,27,746898,6,28,27,1.0,23,37,2,14,11,13,12,288734
pair_38af1f44,h,cn_k12,ok,0,376005,6,2,0,1.0,0,0,0,0,0,0,0,0
pair_38baa893,a,olympiads_ref,ok,18,1498266,7,22,18,1.0,9,34,1,10,7,8,17,4481427
pair_38baa893,h,olympiads_ref,ok,3,1812133,7,22,3,1.0,3,26,0,0,3,3,23,1419115
pair_38c4e751,a,amc_aime,ok,0,1363,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_38c4e751,h,amc_aime,ok,0,14043,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_38c594b7,a,math_test,ok,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0
pair_38c594b7,h,math_test,ok,0,99,2,0,0,1.0,0,0,0,0,0,0,0,0
pair_3922a27c,a,cn_k12,ok,2,40831,5,2,2,1.0,2,1,1,1,0,1,0,0
pair_3922a27c,h,cn_k12,ok,0,94799,5,1,0,1.0,0,0,0,0,0,0,0,0
pair_394974f3,a,olympiads,ok,6,411684,6,6,6,1.0,6,10,0,4,2,2,4,647187
pair_394974f3,h,olympiads,ok,5,490121,6,11,5,1.0,5,5,0,5,0,0,0,0
pair_395840e8,a,aops_forum,ok,5,478198,6,6,5,1.0,5,832,0,3,2,2,827,59381343
pair_395840e8,h,aops_forum,ok,7,546670,6,7,7,1.0,7,1660,1,3,3,4,1654,43530606
pair_39885cc8,a,aops_forum,ok,5,475702,6,5,5,1.0,5,1,4,1,0,4,0,0
pair_39885cc8,h,aops_forum,ok,0,193495,6,0,0,1.0,0,0,0,0,0,0,0,0
pair_39bdbaef,a,olympiads,ok,10,35705698,8,10,10,1.0,8,51,3,3,4,7,44,631510
pair_39bdbaef,h,olympiads,ok,6,1250024,7,9,6,1.0,6,13,0,4,2,2,7,1233813
pair_39c39f5e,a,olympiads_ref,ok,5,1202836,7,5,5,1.0,5,304,2,0,3,5,301,25692700
pair_39c39f5e,h,olympiads_ref,ok,20,1456154,7,43,20,1.0,4,20,0,20,0,0,0,0
pair_39dac66a,a,math_test,ok,13,82535,5,14,13,1.0,6,10,4,8,1,5,1,104
pair_39dac66a,h,math_test,ok,2,44390,5,5,2,1.0,0,2,0,2,0,0,0,0
pair_39df2403,a,cn_contest,ok,2,6434,4,2,2,1.0,2,8,0,0,2,2,6,252
pair_39df2403,h,cn_contest,ok,0,5851,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_39f693fd,a,olympiads_ref,ok,0,480135,6,0,0,1.0,0,0,0,0,0,0,0,0
pair_39f693fd,h,olympiads_ref,ok,2,42719,5,3,2,1.0,2,2,0,2,0,0,0,0
pair_3a0c48ab,a,olympiads,ok,5,3757104,7,5,5,1.0,5,6,2,2,1,3,3,1040817
pair_3a0c48ab,h,olympiads,ok,7,593575,6,22,7,1.0,7,12,0,2,5,5,5,479696
pair_3a20ed0b,a,number_theory,ok,2,634236,6,2,2,1.0,2,2,0,2,0,0,0,0
pair_3a20ed0b,h,number_theory,ok,3,2224812,7,4,3,1.0,3,11,0,0,3,3,8,13418
pair_3a370647,a,olympiads,ok,6,902959,6,6,6,1.0,6,139,1,2,3,4,134,18201108
pair_3a370647,h,olympiads,ok,12,772522,6,12,12,1.0,12,72,3,4,5,8,63,6856104
pair_3a396a04,a,math_test,ok,27,635083,6,28,27,1.0,19,13,19,6,2,21,5,114035
pair_3a396a04,h,math_test,ok,0,24439,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_3a591bd8,a,amc_aime,ok,0,68927,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_3a591bd8,h,amc_aime,ok,0,64255,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_3a6842df,a,cn_k12,ok,0,3495,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_3a6842df,h,cn_k12,ok,0,3495,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_3a6a2929,a,cn_contest,ok,18,2098917,7,40,18,1.0,2,32,3,8,7,10,17,2487697
pair_3a6a2929,h,cn_contest,ok,1,1732075,7,14,1,1.0,0,6,0,0,1,1,5,100945
pair_3a87aeb7,a,olympiads_ref,ok,8,227480,6,8,8,1.0,8,36,1,2,5,6,29,752755
pair_3a87aeb7,h,olympiads_ref,ok,1,168451,6,2,1,1.0,1,7,0,0,1,1,6,44334
pair_3a8c6217,a,math_train,ok,6,2791265,7,6,6,1.0,2,17,3,0,3,6,14,8326322
pair_3a8c6217,h,math_train,ok,0,801963,6,0,0,1.0,0,0,0,0,0,0,0,0
pair_3a9e416c,a,math_train,ok,2,977195,6,2,2,1.0,2,6,0,0,2,2,4,1556
pair_3a9e416c,h,math_train,ok,0,1730541,7,0,0,1.0,0,0,0,0,0,0,0,0
pair_3ab2ed31,a,olympiads_ref,ok,11,3349840,7,15,11,1.0,8,16,3,2,6,9,8,842796
pair_3ab2ed31,h,olympiads_ref,ok,9,2439962,7,15,9,1.0,4,12,0,8,1,1,3,530409
pair_3ad4b3c6,a,olympiads,ok,5,2146503,7,5,5,1.0,5,6,1,2,2,3,2,116222
pair_3ad4b3c6,h,olympiads,ok,19,4628914,7,21,19,1.0,9,33,0,13,6,6,14,2928070
pair_3ae19d99,a,cn_contest,ok,2,37055937,8,22,2,1.0,1,93,0,0,2,2,91,6767988
pair_3ae19d99,h,cn_contest,ok,3,5332716,7,92,3,1.0,3,76,0,0,3,3,73,8796778
pair_3af1186e,a,olympiads,ok,41,727764,6,50,41,1.0,27,61,2,26,13,15,22,2189384
pair_3af1186e,h,olympiads,ok,44,2838719,7,44,44,1.0,32,70,3,30,11,14,29,8577
pair_3b09fc7f,a,number_theory,ok,2,1185404,7,2,2,1.0,2,2397,0,0,2,2,2395,112390201
pair_3b09fc7f,h,number_theory,ok,11,4011747,7,85,11,1.0,7,364,0,4,7,7,353,1229194
pair_3b1172ec,a,cn_k12,ok,0,35919,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_3b1172ec,h,cn_k12,ok,0,419841,6,1,0,1.0,0,0,0,0,0,0,0,0
pair_3b1c2431,a,amc_aime,ok,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0
pair_3b1c2431,h,amc_aime,ok,0,67,2,0,0,1.0,0,0,0,0,0,0,0,0
pair_3b1e549b,a,olympiads,ok,10,495816,6,13,10,1.0,7,39,1,4,5,6,30,327178
pair_3b1e549b,h,olympiads,ok,10,595746,6,10,10,1.0,3,18,3,4,3,6,11,2378887
pair_3b2bb959,a,olympiads,ok,27,7301861,7,30,27,1.0,25,133,3,17,7,10,109,84702306
pair_3b2bb959,h,olympiads,ok,32,13995174,8,35,32,1.0,30,240,7,18,7,14,215,187924578
pair_3b301d3b,a,olympiads,ok,20,380284,6,20,20,1.0,14,23,7,9,4,11,10,104334
pair_3b301d3b,h,olympiads,ok,1,317944,6,6,1,1.0,1,0,1,0,0,1,0,0
pair_3b35a861,a,olympiads,ok,11,1128459,7,17,11,1.0,11,56,0,3,8,8,45,1140441
pair_3b35a861,h,olympiads,ok,7,369082,6,18,7,1.0,4,20,0,4,3,3,13,3117
pair_3b470502,a,math_train,ok,0,176789,6,5,0,1.0,0,0,0,0,0,0,0,0
pair_3b470502,h,math_train,ok,0,135820,6,6,0,1.0,0,0,0,0,0,0,0,0
pair_3b516e7e,a,math_test,ok,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0
pair_3b516e7e,h,math_test,ok,0,79,2,0,0,1.0,0,0,0,0,0,0,0,0
pair_3b77b23f,a,number_theory,ok,0,1707,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_3b77b23f,h,number_theory,ok,0,333,3,0,0,1.0,0,0,0,0,0,0,0,0
pair_3b7a87f9,a,math_test,ok,2,5951,4,2,2,1.0,2,7,0,1,1,1,5,415
pair_3b7a87f9,h,math_test,ok,0,9222,4,3,0,1.0,0,0,0,0,0,0,0,0
pair_3bac32b8,a,olympiads,ok,15,12532850,8,16,15,1.0,3,21,3,5,7,10,9,6335015
pair_3bac32b8,h,olympiads,ok,4,2038170,7,10,4,1.0,4,6,0,3,1,1,2,715796
pair_3bb9dd52,a,math_test,ok,9,301759,6,9,9,1.0,9,8,1,8,0,1,0,0
pair_3bb9dd52,h,math_test,ok,13,376326,6,14,13,1.0,9,13,0,13,0,0,0,0
pair_3bce5532,a,cn_k12,ok,10,2188605,7,22,10,1.0,0,30,2,4,4,6,22,2342346
pair_3bce5532,h,cn_k12,ok,6,771896,6,26,6,1.0,2,6,0,6,0,0,0,0
pair_3be0b9ef,a,math_train,ok,9,2728054,7,9,9,1.0,9,22671,0,0,9,9,22662,17064486
pair_3be0b9ef,h,math_train,ok,8,10302,5,11,8,1.0,8,8,0,8,0,0,0,0
pair_3be40421,a,olympiads_ref,ok,1,23402,5,1,1,1.0,1,1,0,1,0,0,0,0
pair_3be40421,h,olympiads_ref,ok,4,2327052,7,16,4,1.0,1,6,0,2,2,2,2,53234
pair_3be74e7f,a,amc_aime,ok,0,749,3,0,0,1.0,0,0,0,0,0,0,0,0
pair_3be74e7f,h,amc_aime,ok,0,2967,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_3bf62fff,a,math_test,ok,10,94983,5,10,10,1.0,6,10,1,8,1,2,1,4011
pair_3bf62fff,h,math_test,ok,12,38048,5,17,12,1.0,10,15,0,11,1,1,3,4065
pair_3bf9c531,a,number_theory,ok,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0
pair_3bf9c531,h,number_theory,ok,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0
pair_3c016cd9,a,olympiads,ok,35,1796810,7,37,35,1.0,7,65,4,17,14,18,34,3613886
pair_3c016cd9,h,olympiads,ok,36,1888805,7,37,36,1.0,10,67,4,16,16,20,35,4976794
pair_3c02fb15,a,math_train,ok,0,677,3,0,0,1.0,0,0,0,0,0,0,0,0
pair_3c02fb15,h,math_train,ok,0,117,3,0,0,1.0,0,0,0,0,0,0,0,0
pair_3c2e5aec,a,math_train,ok,0,621,3,0,0,1.0,0,0,0,0,0,0,0,0
pair_3c2e5aec,h,math_train,ok,0,241,3,0,0,1.0,0,0,0,0,0,0,0,0
pair_3c4fed48,a,math_train,ok,2,19923711,8,2,2,1.0,2,63,0,1,1,1,61,5185
pair_3c4fed48,h,math_train,ok,0,19938469,8,0,0,1.0,0,0,0,0,0,0,0,0
pair_3c52e1f3,a,olympiads,ok,21,2140364,7,21,21,1.0,8,19,9,5,7,16,7,874956
pair_3c52e1f3,h,olympiads,ok,10,880595,6,10,10,1.0,10,7,3,7,0,3,0,0
pair_3c540932,a,math_test,ok,13,3989720,7,22,13,1.0,9,22,3,8,2,5,12,510092
pair_3c540932,h,math_test,ok,15,1187889,7,15,15,1.0,12,28,0,11,4,4,13,199797
pair_3c635c38,a,number_theory,ok,1,4220,4,1,1,1.0,1,1,0,1,0,0,0,0
pair_3c635c38,h,number_theory,ok,0,3813,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_3c6f05e4,a,number_theory,ok,1,1839,4,1,1,1.0,1,1,0,1,0,0,0,0
pair_3c6f05e4,h,number_theory,ok,0,647,3,0,0,1.0,0,0,0,0,0,0,0,0
pair_3c7de8b2,a,math_test,ok,0,27635,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_3c7de8b2,h,math_test,ok,6,282363,6,7,6,1.0,5,9,0,4,2,2,3,299946
pair_3cca9874,a,math_train,ok,2,126573,6,2,2,1.0,2,2,0,2,0,0,0,0
pair_3cca9874,h,math_train,ok,0,33228,5,2,0,1.0,0,0,0,0,0,0,0,0
pair_3cd000e2,a,math_test,ok,14,380573,6,14,14,1.0,4,10,4,10,0,4,0,0
pair_3cd000e2,h,math_test,ok,2,70781,5,2,2,1.0,2,2,0,2,0,0,0,0
pair_3d18ef8b,a,olympiads,ok,0,71,2,0,0,1.0,0,0,0,0,0,0,0,0
pair_3d18ef8b,h,olympiads,ok,0,71,2,0,0,1.0,0,0,0,0,0,0,0,0
pair_3d298fa2,a,olympiads,ok,10,168771,6,12,10,1.0,8,18,0,4,6,6,8,152242
pair_3d298fa2,h,olympiads,ok,4,171841,6,5,2,0.5,0,2,0,2,0,0,0,0
pair_3d2c868d,a,olympiads_ref,ok,1,28247,5,1,1,1.0,1,0,1,0,0,1,0,0
pair_3d2c868d,h,olympiads_ref,ok,6,948694,6,10,6,1.0,2,9,0,3,3,3,3,993085
pair_3d2e6c06,a,secondary_math,ok,10,1897391,7,13,10,1.0,5,9,3,5,2,5,2,960403
pair_3d2e6c06,h,secondary_math,ok,0,324968,6,6,0,1.0,0,0,0,0,0,0,0,0
pair_3d2e918f,a,olympiads_ref,ok,0,4073,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_3d2e918f,h,olympiads_ref,ok,0,655,3,0,0,1.0,0,0,0,0,0,0,0,0
pair_3d4696f0,a,number_theory,ok,18,738470,6,19,18,1.0,3,15,3,15,0,3,0,0
pair_3d4696f0,h,number_theory,ok,0,51643237,8,0,0,1.0,0,0,0,0,0,0,0,0
pair_3d485216,a,olympiads,ok,0,373827,6,0,0,1.0,0,0,0,0,0,0,0,0
pair_3d485216,h,olympiads,ok,0,3092433,7,0,0,1.0,0,0,0,0,0,0,0,0
pair_3d6ee832,a,aops_forum,ok,4,3906660,7,25,4,1.0,2,97,0,0,4,4,93,27999017
pair_3d6ee832,h,aops_forum,ok,19,1861440,7,27,16,0.8421052631578947,7,68,1,5,10,11,53,17788577
pair_3da844f5,a,inequalities,ok,0,2364667,7,0,0,1.0,0,0,0,0,0,0,0,0
pair_3da844f5,h,inequalities,ok,0,1469235,7,0,0,1.0,0,0,0,0,0,0,0,0
pair_3db79af4,a,cn_contest,ok,6,3449263,7,6,6,1.0,4,1853,0,4,2,2,1847,141051696
pair_3db79af4,h,cn_contest,ok,6,3446227,7,6,6,1.0,4,1853,0,4,2,2,1847,141051696
pair_3dcaaf3f,a,math_train,ok,2,1046115,7,2,2,1.0,2,0,2,0,0,2,0,0
pair_3dcaaf3f,h,math_train,ok,0,2785641,7,0,0,1.0,0,0,0,0,0,0,0,0
pair_3dcb5edd,a,olympiads,ok,2,25865,5,2,2,1.0,2,2,0,2,0,0,0,0
pair_3dcb5edd,h,olympiads,ok,2,47109,5,2,2,1.0,2,2,0,2,0,0,0,0
pair_3de9a2e0,a,math_test,ok,13,15668651,8,13,13,1.0,7,35,3,5,5,8,25,61491079
pair_3de9a2e0,h,math_test,ok,8,1045316,7,10,8,1.0,7,9,0,7,1,1,1,279789
pair_3dea4c52,a,cn_k12,ok,7,525205,6,7,7,1.0,7,16,3,1,3,6,12,1285744
pair_3dea4c52,h,cn_k12,ok,5,178243,6,9,5,1.0,5,5,0,5,0,0,0,0
pair_3e0af63e,a,olympiads,ok,36,3257840,7,36,36,1.0,17,35,8,21,7,15,7,181407
pair_3e0af63e,h,olympiads,ok,2,421010,6,2,2,1.0,2,2,0,2,0,0,0,0
pair_3e341530,a,math_train,ok,2,46691,5,2,2,1.0,2,2,0,2,0,0,0,0
pair_3e341530,h,math_train,ok,2,32035,5,4,2,1.0,2,2,0,2,0,0,0,0
pair_3e517a35,a,math_test,ok,12,109125,6,12,12,1.0,6,9,4,7,1,5,1,75083
pair_3e517a35,h,math_test,ok,5,108646,6,8,5,1.0,1,7,0,3,2,2,2,1440
pair_3e5837da,a,amc_aime,ok,9,785336,6,9,9,1.0,9,14,4,3,2,6,9,1240817
pair_3e5837da,h,amc_aime,ok,0,178413,6,0,0,1.0,0,0,0,0,0,0,0,0
pair_3e6b57e9,a,amc_aime,ok,0,276083,6,0,0,1.0,0,0,0,0,0,0,0,0
pair_3e6b57e9,h,amc_aime,ok,0,142045,6,0,0,1.0,0,0,0,0,0,0,0,0
pair_3e7604ad,a,aops_forum,ok,2,476187,6,4,2,1.0,2,4,0,0,2,2,2,1532
pair_3e7604ad,h,aops_forum,ok,0,479389,6,2,0,1.0,0,0,0,0,0,0,0,0
pair_3e9bb475,a,olympiads,ok,13,4809220,7,15,13,1.0,5,8,6,6,1,7,1,2807003
pair_3e9bb475,h,olympiads,ok,1,2969150,7,3,1,1.0,1,3,0,0,1,1,2,1392300
pair_3e9d1f1e,a,math_train,ok,0,721,3,0,0,1.0,0,0,0,0,0,0,0,0
pair_3e9d1f1e,h,math_train,ok,0,67,2,0,0,1.0,0,0,0,0,0,0,0,0
pair_3ea47a65,a,cn_k12,ok,1,3075,4,1,1,1.0,1,1,0,1,0,0,0,0
pair_3ea47a65,h,cn_k12,ok,0,905,3,0,0,1.0,0,0,0,0,0,0,0,0
pair_3eaf1908,a,math_train,ok,11,2394471303,10,17,11,1.0,11,149,2,1,8,10,140,4807648
pair_3eaf1908,h,math_train,ok,14,499998,6,28,14,1.0,14,18,2,10,2,4,6,115062
pair_3eb459a8,a,olympiads_ref,ok,13,50574,5,13,13,1.0,2,31,0,11,2,2,18,756
pair_3eb459a8,h,olympiads_ref,ok,18,2271056,7,71,18,1.0,2,22,0,15,3,3,4,927476
pair_3ebcad82,a,cn_k12,ok,0,1575,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_3ebcad82,h,cn_k12,ok,6,59635,5,12,6,1.0,2,6,0,6,0,0,0,0
pair_3ec30f20,a,cn_contest,ok,9,330227,6,9,9,1.0,0,9,2,6,1,3,2,1150
pair_3ec30f20,h,cn_contest,ok,9,228000,6,9,9,1.0,2,9,1,7,1,2,1,45775
pair_3f05e6e5,a,olympiads,ok,0,1197,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_3f05e6e5,h,olympiads,ok,0,1197,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_3f3158ea,a,inequalities,ok,5,2444175,7,5,5,1.0,5,2,3,2,0,3,0,0
pair_3f3158ea,h,inequalities,ok,5,7826713,7,5,5,1.0,5,2,3,2,0,3,0,0
pair_3f38a8a8,a,math_test,ok,1,310582,6,1,1,1.0,1,1,0,1,0,0,0,0
pair_3f38a8a8,h,math_test,ok,4,173858,6,10,4,1.0,4,10,0,2,2,2,6,95982
pair_3f475e8b,a,aops_forum,ok,38,4921947,7,61,38,1.0,8,82,11,3,24,35,55,11286167
pair_3f475e8b,h,aops_forum,ok,3,4814251,7,3,3,1.0,3,19,0,1,2,2,16,54422728
pair_3f5b1fb7,a,olympiads,ok,35,1858506,7,42,35,1.0,16,43,12,15,8,20,20,2271590
pair_3f5b1fb7,h,olympiads,ok,25,1970413,7,25,25,1.0,5,45,0,14,11,11,20,7775246
pair_3f68a756,a,olympiads,ok,17,11118152,8,17,17,1.0,3,4,13,4,0,13,0,0
pair_3f68a756,h,olympiads,ok,1,30963263,8,18,1,1.0,0,4,0,0,1,1,3,412494
pair_3fa78c24,a,olympiads_ref,ok,0,97350243,8,0,0,1.0,0,0,0,0,0,0,0,0
pair_3fa78c24,h,olympiads_ref,ok,2,29835859,8,12,2,1.0,2,3,0,1,1,1,1,8424759
pair_3fc75a3f,a,math_test,ok,1,276518,6,2,1,1.0,1,0,1,0,0,1,0,0
pair_3fc75a3f,h,math_test,ok,0,44919,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_3fcca4a6,a,math_train,ok,1,97170,5,1,1,1.0,1,2,0,0,1,1,1,53647
pair_3fcca4a6,h,math_train,ok,0,128431,6,0,0,1.0,0,0,0,0,0,0,0,0
pair_3fe9d396,a,olympiads,ok,22,2548304,7,25,22,1.0,14,19,16,4,2,18,13,293241
pair_3fe9d396,h,olympiads,ok,3,839341,6,10,3,1.0,3,3,0,3,0,0,0,0
pair_3ff05932,a,olympiads,ok,0,11794949,8,0,0,1.0,0,0,0,0,0,0,0,0
pair_3ff05932,h,olympiads,ok,0,12028237,8,0,0,1.0,0,0,0,0,0,0,0,0
pair_3ff0af1e,a,math_train,ok,0,67951,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_3ff0af1e,h,math_train,ok,12,51274,5,15,12,1.0,12,13,1,9,2,3,2,948
pair_3ff91e3e,a,aops_forum,ok,0,4049,4,0,0,1.0,0,0,0,0,0,0,0,0
pair_3ff91e3e,h,aops_forum,ok,0,45199,5,0,0,1.0,0,0,0,0,0,0,0,0
pair_3ff98656,a,olympiads_ref,ok,17,4223636,7,17,17,1.0,9,16,4,10,3,7,3,2499109
pair_3ff98656,h,olympiads_ref,ok,8,2078319,7,14,8,1.0,8,10,0,7,1,1,2,326306
pair_4027aca3,a,aops_forum,ok,9,45320,5,9,9,1.0,4,6,4,4,1,5,1,778
pair_4027aca3,h,aops_forum,ok,5,33362,5,5,5,1.0,3,3,3,1,1,4,1,65
pair_4036a456,a,cn_contest,ok,4,1586747,7,6,4,1.0,4,0,4,0,0,4,0,0
pair_4036a456,h,cn_contest,ok,0,261313,6,0,0,1.0,0,0,0,0,0,0,0,0
pair_403d2b33,a,secondary_math,ok,57,1450083,7,61,57,1.0,11,63,9,36,12,21,15,899010
pair_403d2b33,h,secondary_math,ok,47,1341529,7,53,47,1.0,3,58,2,36,9,11,13,751810
pair_40400f26,a,math_test,ok,2,837851,6,3,2,1.0,2,0,2,0,0,2,0,0
pair_40400f26,h,math_test,ok,6,8916655,7,7,6,1.0,6,27,0,3,3,3,21,33782283
pair_40633901,a,olympiads,ok,4,1653388,7,5,4,1.0,2,5,0,3,1,1,1,336589
pair_40633901,h,olympiads,ok,0,398204,6,3,0,1.0,0,0,0,0,0,0,0,0
pair_406dbedc,a,amc_aime,ok,6,229950,6,6,6,1.0,2,4,2,4,0,2,0,0
pair_406dbedc,h,amc_aime,ok,0,17932,5,1,0,1.0,0,0,0,0,0,0,0,0
pair_40875815,a,olympiads,ok,9,183130,6,9,9,1.0,7,11,0,7,2,2,2,90924
pair_40875815,h,olympiads,ok,3,5985,4,4,3,1.0,3,3,0,3,0,0,0,0
pair_40918b74,a,olympiads,ok,16,2532469,7,22,16,1.0,8,33,0,8,8,8,17,2788
pair_40918b74,h,olympiads,ok,3,1392893,7,9,3,1.0,3,8,0,0,3,3,5,767263
