pair,h_N,h_root_component_share,h_theorem_0.1,h_mean_all_0.1,h_mean_root_component_0.1,h_theorem_0.05,h_mean_all_0.05,h_mean_root_component_0.05,h_theorem_0.01,h_mean_all_0.01,h_mean_root_component_0.01,a_N,a_root_component_share,a_theorem_0.1,a_mean_all_0.1,a_mean_root_component_0.1,a_theorem_0.05,a_mean_all_0.05,a_mean_root_component_0.05,a_theorem_0.01,a_mean_all_0.01,a_mean_root_component_0.01
pair_81db3cca,1760,1.0,0.9578125000000001,0.9773481889204545,0.9773481889204545,0.984375,0.98486328125,0.98486328125,1.0,0.9887349076704546,0.9887349076704546,4694,1.0,0.9895833333333334,0.9870370229472276,0.9870370229472276,1.0,0.9915843680889485,0.9915843680889485,1.0,0.9931158951650536,0.9931158951650536
pair_81dfa8e6,6047,1.0,0.9419642857142857,0.9862766464283746,0.9862766464283746,0.9449404761904763,0.9905516903305062,0.9905516903305062,0.9761904761904763,0.9936066290250184,0.9936066290250184,9243,1.0,0.9404761904761905,0.9893263821270151,0.9893263821270151,0.9598214285714286,0.993141366954658,0.993141366954658,0.9985119047619048,0.9943349986862645,0.9943349986862645
pair_82f26bd9,1798,1.0,0.9255952380952381,0.9819616041633561,0.9819616041633561,0.9836309523809523,0.9866038323004396,0.9866038323004396,0.9880952380952381,0.9910730838497801,0.9910730838497801,1092,1.0,0.8999999999999999,0.9737952152014653,0.9737952152014653,0.95,0.9835236378205128,0.9835236378205128,0.9703125,0.9876273466117217,0.9876273466117217
pair_842aefbb,126,1.0,0.886904761904762,0.8933886054421768,0.8933886054421768,0.9419642857142857,0.9258196334089194,0.9258196334089194,1.0,0.9549201625094482,0.9549201625094482,192,1.0,0.9234374999999999,0.9380289713541666,0.9380289713541666,0.99375,0.961767578125,0.961767578125,1.0,0.9698567708333332,0.9698567708333332
pair_84334dbe,12707,1.0,0.9717261904761905,0.9908014939272317,0.9908014939272317,0.9940476190476191,0.9941849870899805,0.9941849870899805,0.9479166666666666,0.9955928631388024,0.9955928631388024,11216,1.0,0.9624999999999999,0.9904940486804563,0.9904940486804563,0.98125,0.9941243257400142,0.9941243257400142,0.9671875,0.9954488844062056,0.9954488844062056
pair_87179bc6,2775,1.0,0.9910714285714286,0.9833403045903046,0.9833403045903046,0.9821428571428571,0.9889575289575289,0.9889575289575289,0.9821428571428571,0.9915953453453454,0.9915953453453454,2845,1.0,0.9717261904761905,0.9822987279270231,0.9822987279270231,0.9925595238095238,0.9888709306218094,0.9888709306218094,0.9791666666666667,0.9923884843919993,0.9923884843919993
pair_877062a7,4944,1.0,0.9578125000000001,0.9846581715210355,0.9846581715210355,0.9546875,0.9908534966626215,0.9908534966626215,0.9140625,0.9922576608009709,0.9922576608009709,6962,1.0,0.9523809523809524,0.9883699008905487,0.9883699008905487,0.9538690476190477,0.9916228916157097,0.9916228916157097,0.9702380952380953,0.9938888062406808,0.9938888062406808
pair_8793031c,11317,1.0,0.9449404761904763,0.9906251446412268,0.9906251446412268,0.96875,0.993477469630602,0.993477469630602,0.9211309523809523,0.9956403819369933,0.9956403819369933,10969,1.0,0.9464285714285715,0.9902946181663477,0.9902946181663477,0.9657738095238095,0.9939024588776162,0.9939024588776162,1.0,0.9955735644608832,0.9955735644608832
pair_87ba057a,399,1.0,0.8690476190476191,0.9443959601384413,0.9443959601384413,0.9642857142857143,0.9758771929824561,0.9758771929824561,0.931547619047619,0.9788235469626447,0.9788235469626447,386,1.0,0.8288690476190477,0.9666951949173452,0.9666951949173452,0.9226190476190477,0.9793825561312607,0.9793825561312607,0.9895833333333333,0.981926967678263,0.981926967678263
pair_87d2dbfe,1673,1.0,0.9627976190476191,0.9841904334955741,0.9841904334955741,0.974702380952381,0.9902646728147326,0.9902646728147326,0.9315476190476191,0.9902157515725957,0.9902157515725957,1474,1.0,0.9761904761904763,0.9881618692253021,0.9881618692253021,1.0,0.9912773793370808,0.9912773793370808,0.9285714285714286,0.9935034648187633,0.9935034648187633
pair_88838551,2347,1.0,0.9583333333333334,0.9828339623024327,0.9828339623024327,0.9494047619047619,0.9871314951204172,0.9871314951204172,0.9776785714285714,0.9903727149146836,0.9903727149146836,2117,1.0,0.930059523809524,0.9838333951908587,0.9838333951908587,0.9747023809523809,0.988225279483546,0.988225279483546,0.9672619047619049,0.9899903277324156,0.9899903277324156
pair_8956508b,1756,1.0,0.9234374999999999,0.9764708499430524,0.9764708499430524,0.96875,0.9834362542710706,0.9834362542710706,0.984375,0.9879004128701594,0.9879004128701594,383,1.0,0.9672619047619048,0.9563556819594677,0.9563556819594677,0.9880952380952381,0.9659525363670272,0.9659525363670272,0.9627976190476191,0.9692589829665548,0.9692589829665548
pair_896a11b6,8800,1.0,0.9375000000000001,0.9902162642045453,0.9902162642045453,0.8546875,0.9931690340909092,0.9931690340909092,0.875,0.9954627130681818,0.9954627130681818,372,1.0,0.875,0.9786878360215053,0.9786878360215053,0.85625,0.9780955981182796,0.9780955981182796,0.934375,0.9849168346774194,0.9849168346774194
pair_8a45bd25,12494,1.0,0.9851190476190476,0.9896025092044182,0.9896025092044182,0.9821428571428572,0.9933500222964164,0.9933500222964164,0.9791666666666666,0.9950453598679748,0.9950453598679748,13170,1.0,0.9985119047619048,0.9898661505224717,0.9898661505224717,0.9523809523809524,0.9934935097805258,0.9934935097805258,0.9836309523809523,0.9954748119824999,0.9954748119824999
pair_8a465ac4,739,1.0,0.9330357142857143,0.963452058766673,0.963452058766673,0.9315476190476191,0.9791666666666667,0.9791666666666667,1.0,0.9836329660416264,0.9836329660416264,683,1.0,0.9315476190476191,0.9633335947849125,0.9633335947849125,0.9702380952380952,0.9789030363243395,0.9789030363243395,0.9955357142857143,0.9763582409537753,0.9763582409537753
pair_8d6d2aa2,6263,1.0,0.9806547619047619,0.9890347125597804,0.9890347125597804,0.9880952380952381,0.9926878283646207,0.9926878283646207,1.0,0.9934614573116489,0.9934614573116489,9143,1.0,0.9553571428571429,0.9912685283563277,0.9912685283563277,1.0,0.9940526645416998,0.9940526645416998,0.9985119047619048,0.9952432383869001,0.9952432383869001
pair_8e82b67b,2139,1.0,0.9315476190476191,0.9803528295376122,0.9803528295376122,0.9940476190476191,0.9873070137358356,0.9873070137358356,1.0,0.9890810403170152,0.9890810403170152,3448,1.0,0.9640624999999999,0.9835085556844548,0.9835085556844548,0.9515625,0.9869222194025522,0.9869222194025522,1.0,0.9902366408062645,0.9902366408062645
pair_915d7da0,3309,1.0,0.9419642857142857,0.9842389622818,0.9842389622818,0.9851190476190477,0.9895774870842867,0.9895774870842867,0.9970238095238095,0.9927214199369684,0.9927214199369684,3960,1.0,0.9671875000000001,0.984900173611111,0.984900173611111,0.9937499999999999,0.9910357481060607,0.9910357481060607,0.96875,0.9932402146464646,0.9932402146464646
pair_919a0d3c,107,1.0,0.96875,0.9646055852247442,0.9646055852247442,0.8809523809523809,0.9444676234979973,0.9444676234979973,0.9613095238095237,0.949766355140187,0.949766355140187,101,1.0,0.9479166666666666,0.9313413484205566,0.9313413484205566,0.9642857142857143,0.9693982791136255,0.9693982791136255,0.8973214285714286,0.9658474776049034,0.9658474776049034
pair_92daf189,6889,1.0,0.9211309523809524,0.987869507289053,0.987869507289053,1.0,0.992748532857765,0.992748532857765,0.9866071428571429,0.9943690424347995,0.9943690424347995,8168,1.0,0.9578125,0.9880365833129284,0.9880365833129284,0.99375,0.992913465658668,0.992913465658668,0.9140625,0.9936899332761998,0.9936899332761998
pair_95cc16d3,3641,1.0,0.9449404761904762,0.9870248394606401,0.9870248394606401,0.9047619047619049,0.9910746982121604,0.9910746982121604,0.9568452380952381,0.993598860857169,0.993598860857169,4717,1.0,0.9717261904761905,0.9887208248786054,0.9887208248786054,0.9642857142857143,0.9916140454485801,0.9916140454485801,0.9955357142857143,0.9949574487416337,0.9949574487416337
pair_95ff000b,12177,1.0,0.9434523809523809,0.9896080188254985,0.9896080188254985,0.9761904761904763,0.99291929652702,0.99291929652702,0.9895833333333333,0.9957090015524974,0.9957090015524974,10832,1.0,0.9874999999999999,0.9899275583918021,0.9899275583918021,0.9625,0.9937941400480059,0.9937941400480059,0.9953124999999999,0.9949554849058344,0.9949554849058344
pair_965e479d,10946,1.0,0.9389880952380952,0.9900624167993526,0.9900624167993526,0.9732142857142857,0.9936328393498821,0.9936328393498821,0.9955357142857143,0.9952726534154681,0.9952726534154681,21846,1.0,0.9672619047619049,0.9914098363871776,0.9914098363871776,0.9940476190476191,0.9949595763417517,0.9949595763417517,0.96875,0.9956804640056149,0.9956804640056149
pair_98273f65,6722,1.0,0.9657738095238095,0.9872502426290363,0.9872502426290363,0.9940476190476191,0.992329734631133,0.992329734631133,0.9910714285714286,0.9938669755316586,0.9938669755316586,19734,1.0,0.9866071428571429,0.9917295868382826,0.9917295868382826,0.9880952380952381,0.9948797428416993,0.9948797428416993,1.0,0.995926024458633,0.995926024458633
pair_99ea5bb6,6291,1.0,0.9761904761904762,0.9864302083096791,0.9864302083096791,0.9880952380952381,0.9911438108863001,0.9911438108863001,0.9553571428571428,0.9928216140215425,0.9928216140215425,5665,1.0,0.9553571428571429,0.9869961753456901,0.9869961753456901,0.9880952380952381,0.9920817047030639,0.9920817047030639,0.9821428571428571,0.9934250619930232,0.9934250619930232
pair_99eea8ae,161,1.0,0.9166666666666667,0.9637588731144631,0.9637588731144631,0.9613095238095238,0.9754510499852116,0.9754510499852116,0.9806547619047619,0.9859878734102336,0.9859878734102336,1848,1.0,0.978125,0.9805845846861473,0.9805845846861473,0.9875,0.9859002976190475,0.9859002976190475,0.9624999999999999,0.9884139948593075,0.9884139948593075
pair_9a76e23c,10400,1.0,0.9953125,0.9894116586538461,0.9894116586538461,0.934375,0.9924149639423075,0.9924149639423075,0.9375,0.9938955829326922,0.9938955829326922,11553,1.0,0.9880952380952381,0.9899589315082045,0.9899589315082045,0.9241071428571429,0.9931074643568152,0.9931074643568152,0.9389880952380953,0.9945092596027418,0.9945092596027418
pair_9a84ead7,1587,1.0,0.9613095238095238,0.9787100174033067,0.9787100174033067,0.9702380952380952,0.9879761529690642,0.9879761529690642,0.9895833333333333,0.9876957871995679,0.9876957871995679,632,1.0,0.9593749999999999,0.9701147151898734,0.9701147151898734,0.9921875,0.9788592761075948,0.9788592761075948,0.9578125,0.9748368275316455,0.9748368275316455
pair_9af28884,2573,1.0,0.9672619047619048,0.9860501915496085,0.9860501915496085,0.974702380952381,0.9891993087557605,0.9891993087557605,0.9940476190476191,0.9933911914940872,0.9933911914940872,894,1.0,0.930059523809524,0.9813089245765421,0.9813089245765421,0.9940476190476191,0.9847095717481623,0.9847095717481623,0.9657738095238095,0.987983714179184,0.987983714179184
pair_9b461a0f,4134,1.0,0.9717261904761906,0.9868843158937498,0.9868843158937498,0.9970238095238095,0.9912395322183057,0.9912395322183057,0.9895833333333334,0.9938355996728641,0.9938355996728641,5239,1.0,0.9360119047619049,0.987720870940474,0.987720870940474,0.9955357142857143,0.992159592888501,0.992159592888501,0.9836309523809523,0.9947347162762795,0.9947347162762795
pair_9d3572bb,940,1.0,0.9812500000000001,0.9756565824468085,0.9756565824468085,0.996875,0.9815841090425533,0.9815841090425533,1.0,0.9880950797872341,0.9880950797872341,808,1.0,0.95625,0.9744372679455445,0.9744372679455445,0.9671875,0.9827699566831684,0.9827699566831684,1.0,0.9867728960396039,0.9867728960396039
pair_9d50620a,8881,1.0,0.9851190476190477,0.989678004407483,0.989678004407483,0.9717261904761905,0.9935973868772822,0.9935973868772822,0.9360119047619048,0.9939435646457659,0.9939435646457659,11526,1.0,0.9627976190476191,0.9906078028556555,0.9906078028556555,0.9791666666666667,0.9943044142435734,0.9943044142435734,0.9375,0.9951328982920602,0.9951328982920602
pair_9effdc53,2494,1.0,0.9434523809523809,0.9820080096994692,0.9820080096994692,0.9955357142857143,0.988848235765838,0.988848235765838,0.9970238095238095,0.9910887320044297,0.9910887320044297,3127,1.0,0.9494047619047619,0.984903471302176,0.984903471302176,0.9970238095238095,0.9878292178719905,0.9878292178719905,0.9970238095238095,0.9920845896721336,0.9920845896721336
pair_9f0d7c77,3003,1.0,0.9880952380952381,0.9843658325801183,0.9843658325801183,0.9821428571428571,0.989970842649414,0.989970842649414,1.0,0.9919713223284651,0.9919713223284651,4086,1.0,0.9732142857142857,0.9867666596741487,0.9867666596741487,0.9985119047619048,0.9912946792765075,0.9912946792765075,0.9866071428571429,0.9946059279071394,0.9946059279071394
pair_a0095248,7643,1.0,0.9702380952380952,0.988031571060977,0.988031571060977,0.9761904761904762,0.9920361691058734,0.9920361691058734,0.96875,0.99437121113001,0.99437121113001,11166,1.0,0.9538690476190476,0.9890350596624107,0.9890350596624107,0.9747023809523809,0.9930178400842694,0.9930178400842694,0.9955357142857143,0.9943604042458826,0.9943604042458826
pair_a00e8681,3767,1.0,0.9836309523809524,0.9832892474749391,0.9832892474749391,0.9613095238095238,0.9896216516869555,0.9896216516869555,0.8943452380952381,0.9902051177519056,0.9902051177519056,4562,1.0,0.8973214285714286,0.9856523741675539,0.9856523741675539,1.0,0.9901770056992547,0.9901770056992547,0.9970238095238095,0.9925653952944614,0.9925653952944614
pair_a10926bc,2315,1.0,0.9300595238095238,0.9857489972230793,0.9857489972230793,0.9717261904761905,0.990290419623573,0.990290419623573,0.9910714285714286,0.9920562069320168,0.9920562069320168,2861,1.0,0.961309523809524,0.9861317429803098,0.9861317429803098,0.9717261904761905,0.9916633378272665,0.9916633378272665,0.9732142857142857,0.9943378522328189,0.9943378522328189
pair_a302a9d8,1406,1.0,0.9479166666666666,0.9795656794012056,0.9795656794012056,0.9732142857142857,0.9817830048093207,0.9817830048093207,0.9940476190476191,0.9857191543046806,0.9857191543046806,987,1.0,0.9032738095238095,0.9795270058377962,0.9795270058377962,0.8839285714285714,0.98604326482366,0.98604326482366,0.9910714285714286,0.9863990809089593,0.9863990809089593
pair_a3b6f8e9,4252,1.0,0.975,0.9879508907572908,0.9879508907572908,1.0,0.9916458431326434,0.9916458431326434,0.98125,0.9929904309736595,0.9929904309736595,5316,1.0,0.9359375,0.9884690674379233,0.9884690674379233,0.996875,0.9931856659142212,0.9931856659142212,0.9500000000000001,0.9949512674003009,0.9949512674003009
pair_a41e71a8,3421,1.0,0.9583333333333334,0.984864144430061,0.984864144430061,0.9761904761904762,0.990604686042789,0.990604686042789,0.9866071428571429,0.9932750796898707,0.9932750796898707,6133,1.0,0.9598214285714286,0.988806408345174,0.988806408345174,0.9747023809523809,0.9924282569704875,0.9924282569704875,0.9568452380952381,0.993871221650245,0.993871221650245
pair_a57e4b7b,3663,1.0,0.9092261904761905,0.9854818292318294,0.9854818292318294,0.9747023809523809,0.9893416143416143,0.9893416143416143,0.9598214285714286,0.9924892424892425,0.9924892424892425,7323,1.0,0.9300595238095238,0.989103355052249,0.989103355052249,0.9345238095238095,0.9927978872827296,0.9927978872827296,0.9553571428571429,0.9952313080769656,0.9952313080769656
pair_aa25e669,1056,1.0,0.9421875,0.9752929687499999,0.9752929687499999,0.9734375,0.9825121330492426,0.9825121330492426,0.9828125,0.9878713896780303,0.9878713896780303,4043,1.0,0.9717261904761906,0.9886605891429042,0.9886605891429042,0.9107142857142858,0.9915675830064897,0.9915675830064897,0.9880952380952381,0.9942198744449549,0.9942198744449549
pair_ab0f093e,1166,1.0,0.9583333333333335,0.9782273544065998,0.9782273544065998,0.9226190476190477,0.9865931042228213,0.9865931042228213,0.9672619047619048,0.99034397206567,0.99034397206567,448,1.0,0.9546875,0.9633614676339286,0.9633614676339286,0.96875,0.9763567243303571,0.9763567243303571,0.984375,0.9825230189732144,0.9825230189732144
pair_acbd062f,4169,1.0,0.9761904761904763,0.9867784754823015,0.9867784754823015,0.9925595238095238,0.9919002501456328,0.9919002501456328,1.0,0.9937010274246424,0.9937010274246424,3208,1.0,0.8921874999999999,0.9819089970386534,0.9819089970386534,0.98125,0.9885837164900249,0.9885837164900249,0.98125,0.9905037211658354,0.9905037211658354
pair_ad39313c,200,1.0,0.9718749999999999,0.9543203124999999,0.9543203124999999,0.9984375,0.9605234375,0.9605234375,0.94375,0.9637890625,0.9637890625,3829,1.0,0.9523809523809524,0.9896101493613898,0.9896101493613898,0.9523809523809523,0.9940775441803779,0.9940775441803779,0.96875,0.9944996051437028,0.9944996051437028
pair_ae900f0c,6053,1.0,0.9613095238095238,0.9870208987279036,0.9870208987279036,0.9880952380952381,0.993138732859739,0.993138732859739,0.9523809523809524,0.9945897056162626,0.9945897056162626,1186,1.0,0.9732142857142857,0.972358568216494,0.972358568216494,0.9642857142857142,0.9810324319441098,0.9810324319441098,0.9895833333333334,0.9856385007628684,0.9856385007628684
pair_ae9ff2a1,30446,1.0,0.9821428571428572,0.991637174560424,0.991637174560424,0.9702380952380952,0.9947765149382357,0.9947765149382357,0.9479166666666666,0.9961443738797496,0.9961443738797496,13116,1.0,0.9765625,0.9909224658813662,0.9909224658813662,0.9890625,0.9940761760445258,0.9940761760445258,0.96875,0.9958529896691063,0.9958529896691063
pair_af58b0a0,2715,1.0,0.9568452380952381,0.9849546172059983,0.9849546172059983,0.9464285714285715,0.9893657370867316,0.9893657370867316,1.0,0.9918453477155136,0.9918453477155136,3160,1.0,0.984375,0.9855048457278481,0.9855048457278481,0.9624999999999999,0.9892775909810126,0.9892775909810126,1.0,0.9918967563291138,0.9918967563291138
pair_b0ad8896,10510,1.0,0.912202380952381,0.9889671401386435,0.9889671401386435,0.9747023809523809,0.9927209347107064,0.9927209347107064,0.9925595238095238,0.9951286473200126,0.9951286473200126,8039,1.0,0.9583333333333335,0.9876781864008197,0.9876781864008197,0.9434523809523808,0.9918061281609297,0.9918061281609297,0.9985119047619048,0.9947110514811722,0.9947110514811722
pair_b1a1594e,16979,1.0,0.9360119047619049,0.9899819349672845,0.9899819349672845,0.9970238095238095,0.9935397262444645,0.9935397262444645,1.0,0.9954393066785581,0.9954393066785581,17971,1.0,0.9568452380952381,0.9908668165112575,0.9908668165112575,0.9747023809523809,0.9942140578339176,0.9942140578339176,0.9672619047619048,0.9954923242737638,0.9954923242737638
pair_b21abbab,2432,1.0,0.9859375,0.982068513569079,0.982068513569079,1.0,0.9890271638569079,0.9890271638569079,1.0,0.9916812294407894,0.9916812294407894,6565,1.0,0.96875,0.9891331646900955,0.9891331646900955,1.0,0.9928242755594241,0.9928242755594241,0.9657738095238095,0.9944073459543756,0.9944073459543756
pair_b39511ce,7189,1.0,0.9479166666666667,0.9888393892123549,0.9888393892123549,0.9940476190476191,0.99308591498917,0.99308591498917,1.0,0.9943088481741285,0.9943088481741285,4686,1.0,0.9196428571428571,0.9856430248155599,0.9856430248155599,1.0,0.9921082682966487,0.9921082682966487,0.9657738095238095,0.9937256112432168,0.9937256112432168
pair_b40cb2db,2038,1.0,0.9627976190476191,0.9789950757044723,0.9789950757044723,0.9821428571428572,0.9867553682415066,0.9867553682415066,0.9613095238095238,0.986701335342773,0.986701335342773,2828,1.0,0.9390624999999999,0.984187698903819,0.984187698903819,1.0,0.9904421189886845,0.9904421189886845,0.99375,0.9937461324257426,0.9937461324257426
pair_b4b63346,1193,1.0,0.8511904761904762,0.9798714225841216,0.9798714225841216,0.8630952380952381,0.9825432582924201,0.9825432582924201,0.9375,0.9897991258531912,0.9897991258531912,2251,1.0,0.9270833333333334,0.9796393401874298,0.9796393401874298,0.9642857142857143,0.9878294831926551,0.9878294831926551,0.9523809523809524,0.9883623151615156,0.9883623151615156
pair_b4b897fd,1084,1.0,0.9390625,0.973610470479705,0.973610470479705,0.96875,0.9834337523062731,0.9834337523062731,0.9796875,0.9859836254612547,0.9859836254612547,1076,1.0,0.9546874999999999,0.9731020562267659,0.9731020562267659,0.996875,0.9838725604089219,0.9838725604089219,0.9921875,0.9883044842007436,0.9883044842007436
pair_b4d61cac,4888,1.0,0.959375,0.98564852700491,0.98564852700491,0.9828125000000001,0.9910897862111292,0.9910897862111292,0.953125,0.9930873440057283,0.9930873440057283,6493,1.0,0.8675595238095238,0.9878369471152083,0.9878369471152083,0.96875,0.9926275916188129,0.9926275916188129,0.9568452380952381,0.9939323392224594,0.9939323392224594
pair_b5dab1a1,1290,1.0,0.9583333333333335,0.9779508121077889,0.9779508121077889,0.9732142857142857,0.9850636766334441,0.9850636766334441,0.9553571428571428,0.9882428940568475,0.9882428940568475,930,1.0,0.9523809523809524,0.9750736047107015,0.9750736047107015,1.0,0.9820116487455196,0.9820116487455196,0.9508928571428572,0.9807235663082436,0.9807235663082436
pair_b7bb3d8e,496,1.0,0.9140625,0.9682365171370967,0.9682365171370967,0.9953125,0.9792527721774194,0.9792527721774194,0.9375,0.9821730090725806,0.9821730090725806,512,1.0,1.0,0.96982421875,0.96982421875,0.9359375,0.9753479003906249,0.9753479003906249,0.984375,0.9833221435546875,0.9833221435546875
pair_b94f69f4,5234,1.0,0.9761904761904762,0.9874922098185857,0.9874922098185857,0.9553571428571429,0.9928159743071857,0.9928159743071857,0.9925595238095238,0.993598119893735,0.993598119893735,7892,1.0,0.9546875,0.9890361679548909,0.9890361679548909,0.990625,0.9928105597440445,0.9928105597440445,0.9453125,0.993986394450076,0.993986394450076
pair_b9bbcc78,5829,1.0,0.9642857142857143,0.989375015317501,0.989375015317501,0.9880952380952381,0.9930154747608427,0.9930154747608427,1.0,0.9949541598248495,0.9949541598248495,6809,1.0,0.9598214285714286,0.9903792861688661,0.9903792861688661,0.9866071428571428,0.9932335267048515,0.9932335267048515,0.9985119047619048,0.995288099084545,0.995288099084545
pair_ba39d0a3,8165,1.0,0.9538690476190477,0.9896726372729128,0.9896726372729128,0.9642857142857144,0.99353384801563,0.99353384801563,0.9702380952380953,0.9942641355378649,0.9942641355378649,5774,1.0,0.9494047619047619,0.9873921685057814,0.9873921685057814,0.9523809523809526,0.9925084945651278,0.9925084945651278,0.9940476190476191,0.9939919507810052,0.9939919507810052
pair_babc83eb,7788,1.0,0.996875,0.9882920839753467,0.9882920839753467,0.959375,0.9926477433230612,0.9926477433230612,0.96875,0.9943366397021058,0.9943366397021058,9560,1.0,0.9578125,0.9900011440899581,0.9900011440899581,0.9828125000000001,0.9927732740585774,0.9927732740585774,1.0,0.9951265036610878,0.9951265036610878
pair_bb5a8572,2075,1.0,0.9583333333333334,0.9805393000573724,0.9805393000573724,0.980654761904762,0.9850638267355135,0.9850638267355135,0.9761904761904762,0.9891666666666665,0.9891666666666665,3746,1.0,0.9880952380952381,0.984331699844914,0.984331699844914,0.9568452380952381,0.9897374659954745,0.9897374659954745,0.9955357142857143,0.9915532917651844,0.9915532917651844
pair_bc3e9c75,2228,1.0,0.984375,0.9796657596499102,0.9796657596499102,0.98125,0.9874747531418312,0.9874747531418312,0.9765625,0.9901929982046679,0.9901929982046679,2960,1.0,0.9734375,0.984503272804054,0.984503272804054,0.928125,0.9903003589527027,0.9903003589527027,1.0,0.9931835937500001,0.9931835937500001
pair_bd329034,114601,1.0,0.9479166666666667,0.9893625102373826,0.9893625102373826,0.9568452380952381,0.992944139833401,0.992944139833401,0.9985119047619048,0.9945174427132479,0.9945174427132479,114601,1.0,0.9479166666666667,0.9893625102373826,0.9893625102373826,0.9568452380952381,0.992944139833401,0.992944139833401,0.9985119047619048,0.9945174427132479,0.9945174427132479
pair_bde52c9a,21057,1.0,0.9702380952380952,0.991611204960685,0.991611204960685,1.0,0.99516201206702,0.99516201206702,0.9821428571428572,0.996012382490157,0.996012382490157,8128,1.0,0.990625,0.9900805856299213,0.9900805856299213,0.99375,0.994020477054626,0.994020477054626,0.978125,0.9957884781003936,0.9957884781003936
pair_bf349feb,1434,1.0,0.9627976190476191,0.9754588812512454,0.9754588812512454,0.9181547619047619,0.9840149100086338,0.9840149100086338,0.9940476190476191,0.9911627482234177,0.9911627482234177,3560,1.0,0.95625,0.9866134129213483,0.9866134129213483,0.9859375,0.9914698911516854,0.9914698911516854,0.9984375,0.9939115168539325,0.9939115168539325
pair_bf40e969,2598,1.0,0.9672619047619048,0.98494091150702,0.98494091150702,0.9598214285714286,0.9912799222845412,0.9912799222845412,0.9508928571428572,0.9925996187543532,0.9925996187543532,7650,1.0,0.96875,0.9887215997510116,0.9887215997510116,0.9404761904761905,0.9929188064114536,0.9929188064114536,0.9479166666666667,0.9947451758481171,0.9947451758481171
pair_bf419b23,119,1.0,0.9717261904761905,0.97406462585034,0.97406462585034,0.9583333333333334,0.9679746898759505,0.9679746898759505,0.9479166666666667,0.9724014605842338,0.9724014605842338,116,1.0,0.928125,0.9601158405172414,0.9601158405172414,0.96875,0.9770070043103447,0.9770070043103447,0.9734375000000001,0.9711206896551723,0.9711206896551723
pair_bf476baa,15069,1.0,0.9866071428571429,0.9913664998151361,0.9913664998151361,0.9568452380952381,0.9945231103590152,0.9945231103590152,0.980654761904762,0.9961615062774729,0.9961615062774729,15410,1.0,0.9880952380952381,0.9914238975927815,0.9914238975927815,0.9910714285714286,0.9947019560582182,0.9947019560582182,0.9642857142857142,0.9959245890114645,0.9959245890114645
pair_bfdd51b8,2714,1.0,0.9880952380952381,0.9813461724041126,0.9813461724041126,1.0,0.9880393111555602,0.9880393111555602,0.9672619047619049,0.989901897568165,0.989901897568165,8105,1.0,0.9761904761904763,0.9884178270321083,0.9884178270321083,0.9791666666666666,0.9923693120061103,0.9923693120061103,0.9776785714285714,0.994364516318557,0.994364516318557
pair_c021c917,135,1.0,0.9955357142857143,0.9608355379188712,0.9608355379188712,0.9479166666666666,0.9549933862433863,0.9549933862433863,0.9136904761904762,0.9433862433862434,0.9433862433862434,115,1.0,0.974702380952381,0.9568322981366459,0.9568322981366459,0.9523809523809524,0.9612965838509318,0.9612965838509318,0.9166666666666666,0.9304347826086955,0.9304347826086955
pair_c0d3928e,1014,1.0,0.9836309523809523,0.9702146144453837,0.9702146144453837,0.9866071428571429,0.9796274772236311,0.9796274772236311,0.9866071428571429,0.9823292359350052,0.9823292359350052,4544,1.0,0.9578125,0.987493466659331,0.987493466659331,0.975,0.9909059336487678,0.9909059336487678,0.9578125,0.9926321110255283,0.9926321110255283
pair_c287c8cc,12938,1.0,0.9717261904761905,0.9905071531627025,0.9905071531627025,0.9702380952380952,0.9940036823973678,0.9940036823973678,0.9880952380952381,0.9952050392347386,0.9952050392347386,13792,1.0,0.95625,0.9900067747607308,0.9900067747607308,0.98125,0.9937420696780742,0.9937420696780742,1.0,0.9952418068445475,0.9952418068445475
pair_c3b332ce,1439,1.0,0.9940476190476191,0.9841273288328535,0.9841273288328535,0.918154761904762,0.9852007429100896,0.9852007429100896,0.9702380952380952,0.9900828121380589,0.9900828121380589,1294,1.0,0.9836309523809523,0.9854812964598514,0.9854812964598514,0.9270833333333334,0.9866025428718628,0.9866025428718628,0.9583333333333334,0.991586626922794,0.991586626922794
pair_c4fe0db7,10264,1.0,0.971875,0.9899761910561186,0.9899761910561186,0.915625,0.993277931362042,0.993277931362042,0.996875,0.9956667417673422,0.9956667417673422,53990,1.0,0.9330357142857144,0.9923252156484005,0.9923252156484005,0.9761904761904762,0.9951860022579136,0.9951860022579136,0.9985119047619048,0.9963098049462422,0.9963098049462422
pair_c5fb8da2,424,1.0,0.9406249999999999,0.9524579893867924,0.9524579893867924,0.9546875000000001,0.9717165389150944,0.9717165389150944,0.9125,0.9680535082547169,0.9680535082547169,601,1.0,0.9419642857142857,0.9686757190396958,0.9686757190396958,0.9627976190476191,0.9798426234054354,0.9798426234054354,0.9627976190476191,0.9817145036051026,0.9817145036051026
pair_c7a11f6b,259843,1.0,0.9791666666666666,0.9888079166119175,0.9888079166119175,0.9047619047619049,0.9922619711939609,0.9922619711939609,0.9538690476190477,0.9953195810272246,0.9953195810272246,5284,1.0,0.9390625,0.9886349119984861,0.9886349119984861,0.9453125,0.991770853046934,0.991770853046934,0.9953125,0.9945279972558667,0.9945279972558667
