pair,h_N,h_root_component_share,h_theorem_0.1,h_mean_all_0.1,h_mean_root_component_0.1,h_theorem_0.05,h_mean_all_0.05,h_mean_root_component_0.05,h_theorem_0.01,h_mean_all_0.01,h_mean_root_component_0.01,a_N,a_root_component_share,a_theorem_0.1,a_mean_all_0.1,a_mean_root_component_0.1,a_theorem_0.05,a_mean_all_0.05,a_mean_root_component_0.05,a_theorem_0.01,a_mean_all_0.01,a_mean_root_component_0.01
pair_496fbd44,9644,1.0,1.0,0.988840859601825,0.988840859601825,0.9,0.9916152530070511,0.9916152530070511,0.93125,0.9941958730817088,0.9941958730817088,13918,1.0,0.9821428571428571,0.9906843826767665,0.9906843826767665,1.0,0.994210135555875,0.994210135555875,1.0,0.9950398250980231,0.9950398250980231
pair_49737f41,1957,1.0,0.9583333333333333,0.9793810983770106,0.9793810983770106,1.0,0.9814463342823077,0.9814463342823077,1.0,0.9889833807820522,0.9889833807820522,3776,1.0,0.975,0.987399033368644,0.987399033368644,1.0,0.989943061440678,0.989943061440678,0.9875,0.9921477754237288,0.9921477754237288
pair_49f9b472,2731,1.0,0.875,0.980506006869976,0.980506006869976,0.9940476190476191,0.9883022963854162,0.9883022963854162,0.9821428571428572,0.9916980523443357,0.9916980523443357,3200,1.0,1.0,0.9846425781249999,0.9846425781249999,0.9437500000000001,0.988046875,0.988046875,1.0,0.993681640625,0.993681640625
pair_4a23a011,2003,1.0,0.9583333333333333,0.9816644081496803,0.9816644081496803,0.9821428571428571,0.9863538026293893,0.9863538026293893,1.0,0.9873017854171124,0.9873017854171124,1340,1.0,0.9500000000000001,0.9747434701492538,0.9747434701492538,1.0,0.9842910447761194,0.9842910447761194,0.9812500000000001,0.9862873134328358,0.9862873134328358
pair_4c39d86a,10926,1.0,0.9880952380952381,0.9900630213645042,0.9900630213645042,1.0,0.9939969535315498,0.9939969535315498,1.0,0.9960802323858337,0.9960802323858337,9532,1.0,1.0,0.9906997482165338,0.9906997482165338,1.0,0.9943165127989929,0.9943165127989929,0.9,0.9949820342005874,0.9949820342005874
pair_4c7ab903,1571,1.0,0.9880952380952381,0.9773536722136341,0.9773536722136341,0.9821428571428571,0.9857158012791367,0.9857158012791367,1.0,0.986579673244218,0.986579673244218,2602,1.0,0.8273809523809523,0.984098770176787,0.984098770176787,1.0,0.9878870648951356,0.9878870648951356,1.0,0.9924302734160536,0.9924302734160536
pair_4cffc8e6,2587,1.0,1.0,0.9853134721225173,0.9853134721225173,0.9583333333333333,0.9897472711543062,0.9897472711543062,1.0,0.9910242604966222,0.9910242604966222,13947,1.0,0.9464285714285714,0.9908902580175971,0.9908902580175971,0.9404761904761905,0.9944001440828715,0.9944001440828715,1.0,0.9952852977428155,0.9952852977428155
pair_4d25cb85,12185,1.0,0.875,0.9905646091017449,0.9905646091017449,0.875,0.9941423881821913,0.9941423881821913,1.0,0.9959913633077359,0.9959913633077359,18968,1.0,1.0,0.9909485712779418,0.9909485712779418,0.95625,0.9946264761703922,0.9946264761703922,0.96875,0.9961998497469423,0.9961998497469423
pair_4d494975,389,1.0,1.0,0.966213734851267,0.966213734851267,0.9107142857142857,0.9790978087893256,0.9790978087893256,1.0,0.9861519157791652,0.9861519157791652,2113,1.0,0.9821428571428571,0.9837880017127533,0.9837880017127533,1.0,0.9886107542875172,0.9886107542875172,1.0,0.9928362968471819,0.9928362968471819
pair_4d68f3d1,4044,1.0,0.9875,0.9886529426310584,0.9886529426310584,1.0,0.9926063303659741,0.9926063303659741,0.7875,0.9915754821958457,0.9915754821958457,3017,1.0,0.9761904761904762,0.9858342408889309,0.9858342408889309,1.0,0.9879255646574174,0.9879255646574174,0.9940476190476191,0.9884977192733243,0.9884977192733243
pair_4eec1381,11646,1.0,0.8928571428571428,0.9886247475119191,0.9886247475119191,1.0,0.9942305962398698,0.9942305962398698,1.0,0.9960373682359772,0.9960373682359772,4516,1.0,0.9375,0.9871650797165634,0.9871650797165634,1.0,0.9921625885739592,0.9921625885739592,0.94375,0.9908035318866253,0.9908035318866253
pair_4fd720f4,1846,1.0,0.9345238095238095,0.977931692720425,0.977931692720425,0.9583333333333333,0.9882951555486766,0.9882951555486766,1.0,0.9845773358097302,0.9845773358097302,6395,1.0,0.9821428571428571,0.9885485312185859,0.9885485312185859,0.9642857142857143,0.9914870248333892,0.9914870248333892,1.0,0.9939536095908261,0.9939536095908261
pair_512e1ab2,8036,1.0,1.0,0.9886798469387755,0.9886798469387755,1.0,0.9926580388252862,0.9926580388252862,0.98125,0.9943465343454455,0.9943465343454455,15715,1.0,0.9761904761904762,0.990273169401391,0.990273169401391,0.9345238095238095,0.9938211141917791,0.9938211141917791,1.0,0.9955702771086162,0.9955702771086162
pair_517e0184,13073,1.0,1.0,0.9903126400104905,0.9903126400104905,1.0,0.9928651564657073,0.9928651564657073,0.7619047619047619,0.9933755686930168,0.9933755686930168,21554,1.0,0.9642857142857143,0.9917043903020983,0.9917043903020983,0.9702380952380952,0.9945488518317227,0.9945488518317227,1.0,0.9961804128722102,0.9961804128722102
pair_535c413d,5994,1.0,0.9821428571428571,0.9875838139727028,0.9875838139727028,0.8571428571428572,0.9929582360137915,0.9929582360137915,1.0,0.9936960770294101,0.9936960770294101,7036,1.0,0.975,0.9902563601478113,0.9902563601478113,0.96875,0.9936132035247299,0.9936132035247299,0.9125,0.9960959707220012,0.9960959707220012
pair_54aff7bc,2359,1.0,1.0,0.9836240134035811,0.9836240134035811,0.9226190476190477,0.9895284523304871,0.9895284523304871,0.875,0.9893745331960677,0.9893745331960677,2864,1.0,0.8375,0.98515625,0.98515625,1.0,0.990509340083799,0.990509340083799,0.9625,0.9932349860335196,0.9932349860335196
pair_564fee0e,2240,1.0,0.8937499999999999,0.98314453125,0.98314453125,1.0,0.9849441964285715,0.9849441964285715,1.0,0.9945200892857144,0.9945200892857144,1461,1.0,1.0,0.9760519539780319,0.9760519539780319,0.9345238095238095,0.9870074313092795,0.9870074313092795,0.8869047619047619,0.9940639157784948,0.9940639157784948
pair_567a7178,11338,1.0,0.9107142857142857,0.9901568891800855,0.9901568891800855,1.0,0.9948209350771531,0.9948209350771531,0.9404761904761905,0.995072932153987,0.995072932153987,17065,1.0,0.9940476190476191,0.9920336109832153,0.9920336109832153,0.9940476190476191,0.9950971774587362,0.9950971774587362,0.8095238095238095,0.9953538989577666,0.9953538989577666
pair_5688be7b,3508,1.0,1.0,0.9829924458380845,0.9829924458380845,1.0,0.9906891391106042,0.9906891391106042,1.0,0.9935468928164196,0.9935468928164196,3967,1.0,0.9464285714285714,0.9877876408945228,0.9877876408945228,1.0,0.992036983686845,0.992036983686845,0.9523809523809523,0.9937070114156074,0.9937070114156074
pair_57c4dba0,28310,1.0,0.9523809523809524,0.9921571966829825,0.9921571966829825,0.8988095238095238,0.99481043212057,0.99481043212057,1.0,0.9961813089771407,0.9961813089771407,25889,1.0,0.9107142857142857,0.9919323614184365,0.9919323614184365,1.0,0.9950528262600957,0.9950528262600957,1.0,0.9960658507290281,0.9960658507290281
pair_587b1256,2969,1.0,1.0,0.9815614524691655,0.9815614524691655,1.0,0.9843782578710164,0.9843782578710164,1.0,0.9891898827567402,0.9891898827567402,3947,1.0,1.0,0.9815049404611097,0.9815049404611097,1.0,0.9915623077201491,0.9915623077201491,1.0,0.9950610469675583,0.9950610469675583
pair_58e22ef3,3029,1.0,0.9226190476190477,0.9866980301529659,0.9866980301529659,0.9940476190476191,0.9913534248298197,0.9913534248298197,0.875,0.9923988743731232,0.9923988743731232,4689,1.0,0.75,0.9880228802973525,0.9880228802973525,1.0,0.992585229869299,0.992585229869299,1.0,0.9935969696046473,0.9935969696046473
pair_59111b24,6432,1.0,0.9375,0.9872862251243781,0.9872862251243781,0.95625,0.993212647699005,0.993212647699005,0.95625,0.9950540267412935,0.9950540267412935,12953,1.0,1.0,0.9922140669747401,0.9922140669747401,0.9880952380952381,0.9954119839860595,0.9954119839860595,1.0,0.9964629447857271,0.9964629447857271
pair_5a6fca10,3208,1.0,1.0,0.9825416926433916,0.9825416926433916,0.83125,0.9872973815461347,0.9872973815461347,1.0,0.993925342892768,0.993925342892768,5789,1.0,0.9940476190476191,0.9864603640730778,0.9864603640730778,0.9226190476190476,0.99140303037781,0.99140303037781,1.0,0.9944805007855619,0.9944805007855619
pair_5cf7a965,3862,1.0,1.0,0.984949508026929,0.984949508026929,0.9285714285714286,0.9908356144114819,0.9908356144114819,1.0,0.992409250080146,0.992409250080146,3020,1.0,0.94375,0.9840873344370862,0.9840873344370862,0.775,0.9884271523178807,0.9884271523178807,1.0,0.9952752483443708,0.9952752483443708
pair_5d026d45,804,1.0,1.0,0.9723180970149253,0.9723180970149253,0.98125,0.9649175995024876,0.9649175995024876,0.94375,0.9790189676616914,0.9790189676616914,255,1.0,0.875,0.9424136321195146,0.9424136321195146,0.7559523809523809,0.9466619981325863,0.9466619981325863,1.0,0.9670401493930905,0.9670401493930905
pair_5daf2594,3366,1.0,0.9285714285714286,0.9843356534533005,0.9843356534533005,1.0,0.9889458308575955,0.9889458308575955,1.0,0.9914286421639363,0.9914286421639363,3324,1.0,0.96875,0.9814098225030085,0.9814098225030085,1.0,0.9878215252707582,0.9878215252707582,0.95,0.9939925541516246,0.9939925541516246
pair_5df84962,1208,1.0,0.96875,0.9778300910596026,0.9778300910596026,0.91875,0.9862531043046359,0.9862531043046359,0.875,0.9910544288079471,0.9910544288079471,1798,1.0,0.9404761904761905,0.9820998199057153,0.9820998199057153,1.0,0.9836921976799619,0.9836921976799619,1.0,0.9903960750039726,0.9903960750039726
pair_5ee839bd,2925,1.0,0.9761904761904762,0.9833801383801385,0.9833801383801385,0.9940476190476191,0.987875457875458,0.987875457875458,0.9523809523809523,0.9933109483109483,0.9933109483109483,3861,1.0,0.8869047619047619,0.985466693800027,0.985466693800027,0.9761904761904762,0.9904493654493655,0.9904493654493655,0.8273809523809523,0.9926138676138676,0.9926138676138676
pair_5eec702b,2671,1.0,1.0,0.9861007113440659,0.9861007113440659,1.0,0.9894278939580324,0.9894278939580324,1.0,0.9943551550159563,0.9943551550159563,2069,1.0,0.8273809523809524,0.9823672581647449,0.9823672581647449,1.0,0.9876867131579553,0.9876867131579553,0.9940476190476191,0.9944417593040116,0.9944417593040116
pair_5eff76b6,1280,1.0,1.0,0.9789257812500001,0.9789257812500001,1.0,0.9855419921875,0.9855419921875,1.0,0.9870556640625001,0.9870556640625001,1710,1.0,1.0,0.9823830409356725,0.9823830409356725,0.9523809523809523,0.9873712057922585,0.9873712057922585,1.0,0.9934454191033139,0.9934454191033139
pair_5feca8f4,5751,1.0,0.9583333333333334,0.9902573879490938,0.9902573879490938,0.9583333333333333,0.9912592840996597,0.9912592840996597,1.0,0.9936284372904092,0.9936284372904092,4542,1.0,1.0,0.9875159883416157,0.9875159883416157,1.0,0.99165329936466,0.99165329936466,0.9464285714285714,0.9914816212702604,0.9914816212702604
pair_60565fc7,70,1.0,0.9880952380952381,0.8936224489795918,0.8936224489795918,0.875,0.8660714285714286,0.8660714285714286,1.0,0.9269557823129251,0.9269557823129251,70,1.0,0.875,0.8606292517006803,0.8606292517006803,1.0,0.9356292517006803,0.9356292517006803,1.0,0.9623299319727889,0.9623299319727889
pair_606263d6,5337,1.0,0.9940476190476191,0.988377410173363,0.988377410173363,1.0,0.9929925408424566,0.9929925408424566,0.8988095238095238,0.9942662187603165,0.9942662187603165,5602,1.0,1.0,0.988397001071046,0.988397001071046,1.0,0.9918800258411111,0.9918800258411111,1.0,0.9944195100389317,0.9944195100389317
pair_61c6d911,6817,1.0,1.0,0.9882637593690843,0.9882637593690843,1.0,0.9922899334297308,0.9922899334297308,1.0,0.9927465998868376,0.9927465998868376,2730,1.0,1.0,0.9848748473748473,0.9848748473748473,1.0,0.9871446014303159,0.9871446014303159,1.0,0.9899943310657596,0.9899943310657596
pair_62b6e279,207,1.0,0.9107142857142857,0.9569818265470441,0.9569818265470441,1.0,0.9565504945939729,0.9565504945939729,1.0,0.9606912813434553,0.9606912813434553,17460,1.0,0.98125,0.9863677691867123,0.9863677691867123,1.0,0.9919100801832761,0.9919100801832761,1.0,0.9947497852233677,0.9947497852233677
pair_6357c298,2600,1.0,0.94375,0.9794471153846154,0.9794471153846154,1.0,0.9881346153846154,0.9881346153846154,0.9375,0.9922812499999999,0.9922812499999999,1898,1.0,1.0,0.9840308093732751,0.9840308093732751,1.0,0.9892556074062924,0.9892556074062924,1.0,0.9921502584173817,0.9921502584173817
pair_6369b437,1283,1.0,0.9464285714285714,0.9825696841480163,0.9825696841480163,0.9404761904761905,0.9878075938091527,0.9878075938091527,1.0,0.9904520654715511,0.9904520654715511,1328,1.0,0.93125,0.9829631024096386,0.9829631024096386,1.0,0.9907944277108435,0.9907944277108435,1.0,0.9915945030120482,0.9915945030120482
pair_659419e1,17059,1.0,1.0,0.9920049882899405,0.9920049882899405,0.8988095238095238,0.9942684911469717,0.9942684911469717,0.875,0.9954105359829613,0.9954105359829613,24366,1.0,1.0,0.9912695481213087,0.9912695481213087,0.9464285714285714,0.993954300098107,0.993954300098107,1.0,0.9962359728427199,0.9962359728427199
pair_665c7b43,3771,1.0,0.875,0.9887297798992309,0.9887297798992309,0.8869047619047619,0.9903082420982182,0.9903082420982182,1.0,0.9943459484032277,0.9943459484032277,3666,1.0,0.9761904761904762,0.9890499571350636,0.9890499571350636,1.0,0.9903667549944146,0.9903667549944146,1.0,0.9939274673317227,0.9939274673317227
pair_66b87803,15962,1.0,0.9761904761904762,0.9895741970513303,0.9895741970513303,0.9523809523809523,0.9945488093746457,0.9945488093746457,1.0,0.9957775460766941,0.9957775460766941,44041,1.0,0.9940476190476191,0.9922773530292661,0.9922773530292661,0.9880952380952381,0.995199008283407,0.995199008283407,1.0,0.996321879720304,0.996321879720304
pair_677749e1,2233,1.0,0.8928571428571429,0.9853389631714754,0.9853389631714754,1.0,0.9895026976307765,0.9895026976307765,1.0,0.9939916405433645,0.9939916405433645,2209,1.0,1.0,0.9830051305266333,0.9830051305266333,0.8928571428571429,0.988308111836858,0.988308111836858,1.0,0.9935329496216776,0.9935329496216776
pair_6801c12d,4584,1.0,1.0,0.9870814245200699,0.9870814245200699,1.0,0.9908922338568935,0.9908922338568935,1.0,0.9928324061954623,0.9928324061954623,7992,1.0,0.98125,0.9907297922922923,0.9907297922922923,1.0,0.9927482169669669,0.9927482169669669,0.975,0.99570116991992,0.99570116991992
pair_68e74a3f,2300,1.0,0.88125,0.9785271739130436,0.9785271739130436,0.98125,0.9887880434782609,0.9887880434782609,1.0,0.9910461956521739,0.9910461956521739,2608,1.0,0.975,0.9808977185582822,0.9808977185582822,0.975,0.987440088190184,0.987440088190184,0.875,0.9867594900306749,0.9867594900306749
pair_6920c5e4,6432,1.0,1.0,0.9881899098258707,0.9881899098258707,1.0,0.9916754120024874,0.9916754120024874,1.0,0.9934604322139303,0.9934604322139303,14851,1.0,0.9702380952380952,0.9915994914564034,0.9915994914564034,0.9642857142857143,0.9944588467667721,0.9944588467667721,1.0,0.9958997470107833,0.9958997470107833
pair_69286778,1440,1.0,1.0,0.9815190972222221,0.9815190972222221,1.0,0.9880512152777778,0.9880512152777778,1.0,0.9901345486111112,0.9901345486111112,2621,1.0,0.8809523809523809,0.985410875529151,0.985410875529151,0.9166666666666667,0.9888401373521557,0.9888401373521557,1.0,0.9947925183045367,0.9947925183045367
pair_6ba505c0,13586,1.0,0.9702380952380952,0.9901320862512532,0.9901320862512532,1.0,0.9939674419745816,0.9939674419745816,0.9345238095238095,0.9956288160781758,0.9956288160781758,12386,1.0,1.0,0.9908436368249868,0.9908436368249868,1.0,0.9939519849599779,0.9939519849599779,0.9940476190476191,0.9952399214166532,0.9952399214166532
pair_6bcfd203,1098,1.0,1.0,0.9629087518431779,0.9629087518431779,1.0,0.9835089773614366,0.9835089773614366,0.9226190476190477,0.9839101396478447,0.9839101396478447,827,1.0,1.0,0.9815094719871019,0.9815094719871019,1.0,0.9858927851672712,0.9858927851672712,0.9464285714285714,0.9939108654344446,0.9939108654344446
pair_6d3a0d6c,91,1.0,0.9345238095238095,0.8854657247514388,0.8854657247514388,0.75,0.9496336996336995,0.9496336996336995,0.875,0.9428963893249607,0.9428963893249607,115,1.0,0.9345238095238095,0.9436335403726708,0.9436335403726708,0.9761904761904762,0.9430641821946171,0.9430641821946171,0.75,0.9500517598343685,0.9500517598343685
pair_6d779213,3016,1.0,0.9875,0.9803858587533156,0.9803858587533156,1.0,0.9890003315649867,0.9890003315649867,0.96875,0.9888449104774535,0.9888449104774535,8921,1.0,0.875,0.9883914893162734,0.9883914893162734,1.0,0.991581527802243,0.991581527802243,0.875,0.9939768924047594,0.9939768924047594
pair_6e98ad25,925,1.0,0.9523809523809523,0.9793436293436293,0.9793436293436293,1.0,0.988005148005148,0.988005148005148,1.0,0.9912805662805662,0.9912805662805662,384,1.0,1.0,0.9521484375,0.9521484375,1.0,0.9749023437499998,0.9749023437499998,0.9125,0.9772623697916667,0.9772623697916667
pair_7007ed35,2256,1.0,1.0,0.9833277925531914,0.9833277925531914,0.99375,0.9899434840425532,0.9899434840425532,1.0,0.9911319813829785,0.9911319813829785,2276,1.0,0.99375,0.9819831942003515,0.9819831942003515,1.0,0.989584248681898,0.989584248681898,1.0,0.9922534050966608,0.9922534050966608
pair_7187bdc5,5970,1.0,0.9583333333333334,0.9878709021296962,0.9878709021296962,1.0,0.9914582834808965,0.9914582834808965,1.0,0.9942899018904044,0.9942899018904044,8204,1.0,1.0,0.9869293941979522,0.9869293941979522,0.9625,0.9934993600682593,0.9934993600682593,0.975,0.9937827584105314,0.9937827584105314
pair_71cf0c00,5068,1.0,0.91875,0.9872323895027624,0.9872323895027624,0.875,0.9910455307813733,0.9910455307813733,1.0,0.9937808307024467,0.9937808307024467,40978,1.0,0.9583333333333334,0.9926303370682062,0.9926303370682062,1.0,0.9954322179845633,0.9954322179845633,0.9464285714285714,0.9960452066033108,0.9960452066033108
pair_73bd6122,137,1.0,0.9226190476190476,0.9193604449078903,0.9193604449078903,1.0,0.9446037539103231,0.9446037539103231,0.9345238095238095,0.9628084810566564,0.9628084810566564,645,1.0,0.9880952380952381,0.9605112587670728,0.9605112587670728,0.9702380952380952,0.9709302325581395,0.9709302325581395,0.9880952380952381,0.9876430417128091,0.9876430417128091
pair_7415487b,530,1.0,0.9821428571428571,0.9647237196765499,0.9647237196765499,1.0,0.9774595687331536,0.9774595687331536,0.9702380952380952,0.9828616352201259,0.9828616352201259,2129,1.0,0.9226190476190477,0.9837309042922008,0.9837309042922008,1.0,0.9882825605582769,0.9882825605582769,0.9642857142857143,0.9901306224697487,0.9901306224697487
pair_7580a01f,19412,1.0,0.9375,0.989538043478261,0.989538043478261,1.0,0.9946804811456831,0.9946804811456831,1.0,0.9955964738306203,0.9955964738306203,18614,1.0,0.9523809523809524,0.9915056895219676,0.9915056895219676,1.0,0.9938103424457781,0.9938103424457781,1.0,0.9961415370918971,0.9961415370918971
pair_759606e4,21597,1.0,0.9404761904761905,0.992259727431279,0.992259727431279,1.0,0.9942879522508637,0.9942879522508637,1.0,0.9959848920815721,0.9959848920815721,21597,1.0,1.0,0.991829773535566,0.991829773535566,0.9761904761904762,0.9948733510165654,0.9948733510165654,0.875,0.997111316166046,0.997111316166046
pair_76494dbd,2253,1.0,0.9464285714285714,0.9827161668040496,0.9827161668040496,1.0,0.9870939276731553,0.9870939276731553,1.0,0.990681736520618,0.990681736520618,2253,1.0,1.0,0.9840582926468411,0.9840582926468411,1.0,0.9881031640352546,0.9881031640352546,1.0,0.9923778876841459,0.9923778876841459
pair_77658e38,4332,1.0,1.0,0.9857715835641736,0.9857715835641736,1.0,0.9935494575253926,0.9935494575253926,1.0,0.9954481186518929,0.9954481186518929,3653,1.0,1.0,0.9869497347255354,0.9869497347255354,0.9404761904761905,0.9916083323556633,0.9916083323556633,0.9226190476190477,0.9946814751085215,0.9946814751085215
pair_78234522,5762,1.0,1.0,0.9898906629642485,0.9898906629642485,1.0,0.9920021983107717,0.9920021983107717,0.9940476190476191,0.9934598188459697,0.9934598188459697,11232,1.0,0.9750000000000001,0.9891231525997152,0.9891231525997152,0.98125,0.9934595352564103,0.9934595352564103,1.0,0.994170116631054,0.994170116631054
pair_788625c0,4278,1.0,1.0,0.986465916427347,0.986465916427347,0.9107142857142857,0.9898581335292416,0.9898581335292416,0.9940476190476191,0.992394643691979,0.992394643691979,2948,1.0,1.0,0.9852760345997287,0.9852760345997287,1.0,0.985634328358209,0.985634328358209,1.0,0.9920836160108548,0.9920836160108548
pair_7a30a024,1359,1.0,0.875,0.9788622586635832,0.9788622586635832,0.9880952380952381,0.9883492764287467,0.9883492764287467,0.9940476190476191,0.9920634920634921,0.9920634920634921,1631,1.0,0.9821428571428572,0.9830004963358735,0.9830004963358735,1.0,0.9881645791363757,0.9881645791363757,1.0,0.9885441300983913,0.9885441300983913
pair_7a9abe33,1560,1.0,0.93125,0.9755008012820513,0.9755008012820513,0.975,0.9863141025641026,0.9863141025641026,1.0,0.985408653846154,0.985408653846154,2534,1.0,0.9821428571428572,0.9800287518322245,0.9800287518322245,0.9940476190476191,0.9889267861840869,0.9889267861840869,1.0,0.9890794715676325,0.9890794715676325
pair_7b0b98d6,3991,1.0,0.8988095238095238,0.9870124446671678,0.9870124446671678,1.0,0.9926277576929042,0.9926277576929042,1.0,0.9930811587977711,0.9930811587977711,6235,1.0,0.9345238095238095,0.9893372665826556,0.9893372665826556,0.9523809523809523,0.9918213235574903,0.9918213235574903,1.0,0.9956543323022873,0.9956543323022873
pair_7b176d5c,3517,1.0,0.7797619047619048,0.9810004468093749,0.9810004468093749,0.9702380952380952,0.9882678689900755,0.9882678689900755,1.0,0.992658109590154,0.992658109590154,7189,1.0,0.8035714285714286,0.988390828580702,0.988390828580702,0.9285714285714286,0.9933537679921044,0.9933537679921044,1.0,0.9935599361458313,0.9935599361458313
pair_7cb6be3d,2364,1.0,0.96875,0.9782016708967851,0.9782016708967851,0.94375,0.990302453468697,0.990302453468697,0.8625,0.9885813240270728,0.9885813240270728,5345,1.0,0.9880952380952381,0.9898302819724709,0.9898302819724709,0.8988095238095238,0.9917256893402824,0.9917256893402824,1.0,0.9920029845427413,0.9920029845427413
pair_7f6de6ca,1797,1.0,1.0,0.9793206932188568,0.9793206932188568,0.7738095238095238,0.9868961496674351,0.9868961496674351,1.0,0.9891817049579988,0.9891817049579988,812,1.0,0.93125,0.9702971059113299,0.9702971059113299,0.925,0.9702971059113299,0.9702971059113299,0.875,0.9818503694581281,0.9818503694581281
pair_7fda4fb2,3918,1.0,1.0,0.9849686428936046,0.9849686428936046,1.0,0.9904667711903546,0.9904667711903546,0.9107142857142858,0.9918872602639831,0.9918872602639831,825,1.0,0.9642857142857143,0.9702020202020203,0.9702020202020203,0.9702380952380952,0.9836435786435787,0.9836435786435787,1.0,0.9805555555555555,0.9805555555555555
pair_807fa532,10814,1.0,0.9880952380952381,0.9903162346869577,0.9903162346869577,1.0,0.9933810448536728,0.9933810448536728,0.9940476190476191,0.9955002113662185,0.9955002113662185,5525,1.0,0.9464285714285714,0.9897748330101271,0.9897748330101271,1.0,0.9917173023055377,0.9917173023055377,0.8869047619047619,0.9941316526610645,0.9941316526610645
pair_80de1ec1,4507,1.0,1.0,0.9877399706277008,0.9877399706277008,1.0,0.9912926453030735,0.9912926453030735,0.8690476190476191,0.9925948524517417,0.9925948524517417,3404,1.0,0.975,0.9851204465334901,0.9851204465334901,1.0,0.9919249412455934,0.9919249412455934,1.0,0.9920791715628673,0.9920791715628673
pair_80fc276c,5723,1.0,0.8928571428571429,0.9867025702470399,0.9867025702470399,0.8452380952380952,0.9920496243229076,0.9920496243229076,1.0,0.9949160863017231,0.9949160863017231,8735,1.0,1.0,0.9900230326818764,0.9900230326818764,0.9404761904761905,0.9943065663586557,0.9943065663586557,0.9761904761904762,0.9960210701338349,0.9960210701338349
pair_81db3cca,1760,1.0,0.99375,0.9804367897727272,0.9804367897727272,1.0,0.9858132102272728,0.9858132102272728,1.0,0.9894069602272727,0.9894069602272727,4694,1.0,0.9940476190476191,0.9854500172459271,0.9854500172459271,1.0,0.9898959157587193,0.9898959157587193,1.0,0.993809219469637,0.993809219469637
pair_81dfa8e6,6047,1.0,0.9583333333333333,0.9856294345090443,0.9856294345090443,0.8988095238095238,0.9901525352988888,0.9901525352988888,1.0,0.9936597840723853,0.9936597840723853,9243,1.0,0.9821428571428572,0.9903723796128859,0.9903723796128859,1.0,0.9934480662328763,0.9934480662328763,0.8809523809523809,0.9946890310814361,0.9946890310814361
pair_82f26bd9,1798,1.0,0.8988095238095238,0.9828281423804227,0.9828281423804227,0.9345238095238095,0.9827023412257004,0.9827023412257004,1.0,0.9922367445309602,0.9922367445309602,1092,1.0,0.99375,0.9747252747252748,0.9747252747252748,0.90625,0.984878663003663,0.984878663003663,1.0,0.9899152930402932,0.9899152930402932
pair_842aefbb,126,1.0,0.9940476190476191,0.9135487528344672,0.9135487528344672,0.875,0.9121787603930462,0.9121787603930462,1.0,0.9669784580498866,0.9669784580498866,192,1.0,0.96875,0.9557291666666666,0.9557291666666666,0.9875,0.9588541666666667,0.9588541666666667,1.0,0.9618815104166667,0.9618815104166667
pair_84334dbe,12707,1.0,0.9107142857142856,0.9900987269858758,0.9900987269858758,0.9761904761904763,0.9938429137295903,0.9938429137295903,0.875,0.9955203730976927,0.9955203730976927,11216,1.0,0.9812500000000001,0.9911387749643368,0.9911387749643368,1.0,0.9948466476462196,0.9948466476462196,1.0,0.9952467457203994,0.9952467457203994
pair_87179bc6,2775,1.0,1.0,0.982805662805663,0.982805662805663,1.0,0.9896718146718146,0.9896718146718146,1.0,0.9927477477477478,0.9927477477477478,2845,1.0,1.0,0.9831722319859403,0.9831722319859403,1.0,0.990181186710185,0.990181186710185,1.0,0.9920286216419784,0.9920286216419784
pair_877062a7,4944,1.0,0.9812500000000001,0.9852460052588996,0.9852460052588996,0.875,0.9901736953883497,0.9901736953883497,1.0,0.9924984830097088,0.9924984830097088,6962,1.0,0.9702380952380952,0.9874933311445807,0.9874933311445807,0.8809523809523809,0.992678793723752,0.992678793723752,1.0,0.994477674724012,0.994477674724012
pair_8793031c,11317,1.0,0.9940476190476191,0.9910411854058581,0.9910411854058581,0.9345238095238095,0.9943889723424936,0.9943889723424936,0.9047619047619048,0.9955950171886374,0.9955950171886374,10969,1.0,0.9404761904761905,0.9903103551567405,0.9903103551567405,0.9880952380952381,0.9937171422493694,0.9937171422493694,1.0,0.9948469496286071,0.9948469496286071
pair_87ba057a,399,1.0,0.8690476190476191,0.9058509368659743,0.9058509368659743,0.9761904761904763,0.9711630266141543,0.9711630266141543,0.875,0.9768319608545172,0.9768319608545172,386,1.0,0.9821428571428572,0.9782568467801629,0.9782568467801629,0.9642857142857143,0.984533061929435,0.984533061929435,0.8452380952380952,0.9806007895386134,0.9806007895386134
pair_87d2dbfe,1673,1.0,0.8988095238095238,0.9806236302052201,0.9806236302052201,1.0,0.9895682122221273,0.9895682122221273,1.0,0.9939551134261236,0.9939551134261236,1474,1.0,0.9226190476190477,0.9862780254571301,0.9862780254571301,0.9940476190476191,0.9886161723848291,0.9886161723848291,0.9702380952380952,0.9926059636880532,0.9926059636880532
pair_88838551,2347,1.0,1.0,0.9839333901434455,0.9839333901434455,1.0,0.9883945056505772,0.9883945056505772,1.0,0.9924904132935662,0.9924904132935662,2117,1.0,0.8630952380952381,0.9799300447623546,0.9799300447623546,1.0,0.9863182400971725,0.9863182400971725,1.0,0.9899256585014734,0.9899256585014734
